====================================================================================================
records/skills/itemskillsgdx1/pets/itempet_deathstalker_a01.dbr   owners= ['gdx1']   found= True
   Class                                        'PetPlayerScaling'
   chanceToEquipMisc1Item6                      0
   chanceToEquipMisc2                           0.0
   chanceToEquipMisc2Item1                      0
   chanceToEquipMisc2Item2                      0
   chanceToEquipMisc2Item3                      0
   chanceToEquipMisc2Item4                      0
   chanceToEquipMisc2Item5                      0
   chanceToEquipMisc2Item6                      0
   chanceToEquipMisc3                           0.0
   chanceToEquipMisc3Item1                      0
   chanceToEquipMisc3Item2                      0
   chanceToEquipMisc3Item3                      0
   chanceToEquipMisc3Item4                      0
   chanceToEquipMisc3Item5                      0
   chanceToEquipMisc3Item6                      0
   chanceToEquipRightHand                       100.0
   chanceToEquipRightHandItem1                  100
   chanceToEquipRightHandItem2                  0
   chanceToEquipRightHandItem3                  0
   chanceToEquipRightHandItem4                  0
   chanceToEquipRightHandItem5                  0
   chanceToEquipRightHandItem6                  0
   chanceToEquipShoulders                       0.0
   chanceToEquipShouldersItem1                  0
   chanceToEquipShouldersItem2                  0
   chanceToEquipShouldersItem3                  0
   chanceToEquipShouldersItem4                  0
   chanceToEquipShouldersItem5                  0
   chanceToEquipShouldersItem6                  0
   charAnimationTableName                       'records/creatures/enemies/anm/anm_celestialguardian.dbr'
   charLevel                                    'charLevel*1'
   characterAttackSpeed                         0.8999999761581421
   characterAttackSpeedModifier                 0.0
   characterAttributeEquations                  'records/skills/playerclass09/pets/bio_celestialguardian_01.dbr'
   characterBaseAttackSpeedTag                  'CharacterAttackSpeedAverage'
   characterDefensiveAbility                    0.0
   characterDefensiveAbilityModifier            0.0
   characterDexterity                           0.0
   characterDexterityModifier                   0.0
   characterIntelligence                        0.0
   characterIntelligenceModifier                0.0
   characterLife                                0.0
   characterLifeModifier                        0.0
   characterLifeRegen                           0.0
   characterLifeRegenModifier                   0.0
   characterLightRadius                         0.0
   characterMana                                0.0
   characterManaLimitReserve                    0.0
   characterManaLimitReserveModifier            0.0
   characterManaLimitReserveReduction           0.0
   characterManaLimitReserveReductionModifier   0.0
   characterManaModifier                        0.0
   characterManaRegen                           0.0
   characterManaRegenModifier                   0.0
   characterOffensiveAbility                    0.0
   characterOffensiveAbilityModifier            0.0
   characterRacialProfile                       ['Race014', 'Race013']
   characterRunSpeed                            1.2000000476837158
   characterRunSpeedModifier                    0.0
   characterSpellCastSpeed                      1.0
   characterSpellCastSpeedModifier              0.0
   characterStrength                            0.0
   characterStrengthModifier                    0.0
   controller                                   'records/controllers/pets/controller_celestialguardian_aggressive.dbr'
   criticalHitSound                             'records/sounds/enemies/vocalizations/spak_wraithcrit.dbr'
   dHandedAlertAnimSpeed1                       1.0
   dHandedAlertAnimSpeed2                       1.0
   dHandedAlertAnimSpeed3                       1.0
   dHandedAlertAnimWeight1                      100.0
   dHandedAlertAnimWeight2                      100.0
   dHandedAlertAnimWeight3                      100.0
   dHandedAttackAnimSpeed1                      1.0
   dHandedAttackAnimSpeed2                      1.0
   dHandedAttackAnimSpeed3                      1.0
   dHandedAttackAnimWeight1                     100.0
   dHandedAttackAnimWeight2                     100.0
   dHandedAttackAnimWeight3                     100.0
   dHandedAttackIdleAnimSpeed                   1.0
   dHandedBuffOtherAnimSpeed1                   1.0
   dHandedBuffOtherAnimWeight1                  100.0
   dHandedBuffSelfAnimSpeed1                    1.0
   dHandedBuffSelfAnimWeight1                   100.0
   dHandedChannelAnimSpeed                      1.0
   dHandedChannelEndAnimSpeed                   1.0
   dHandedChannelStartAnimSpeed                 1.0
   dHandedChatAnimSpeed                         1.0
   dHandedCriticalHitAnimSpeed                  1.0
   dHandedDieAnimSpeed1                         1.0
   dHandedDieAnimSpeed2                         1.0
   dHandedDieAnimSpeed3                         1.0
   dHandedDieAnimWeight1                        100.0
   dHandedDieAnimWeight2                        100.0
   dHandedDieAnimWeight3                        100.0
   dHandedEmoteAnimSpeed1                       1.0
   dHandedEmoteAnimSpeed2                       1.0
   dHandedEmoteAnimSpeed3                       1.0
   dHandedEmoteAnimWeight1                      100.0
   dHandedEmoteAnimWeight2                      100.0
   dHandedEmoteAnimWeight3                      100.0
   dHandedFidgetAnimSpeed1                      1.0
   dHandedFidgetAnimSpeed2                      1.0
   dHandedFidgetAnimSpeed3                      1.0
   dHandedFidgetAnimWeight1                     100.0
   dHandedFidgetAnimWeight2                     100.0
   dHandedFidgetAnimWeight3                     100.0
   dHandedFleeAnimSpeed1                        1.0
   dHandedFleeAnimSpeed2                        1.0
   dHandedFleeAnimSpeed3                        1.0
   dHandedFleeAnimWeight1                       100.0
   dHandedFleeAnimWeight2                       100.0
   dHandedFleeAnimWeight3                       100.0
   dHandedGetUpFaceDownAnimSpeed                1.0
   dHandedGetUpFaceUpAnimSpeed                  1.0
   dHandedIdleTranAnimSpeed                     1.0
   dHandedLongIdleAnimSpeed                     1.0
   dHandedPassItemAnimSpeed                     1.0
   dHandedPickupAnimSpeed                       1.0
   dHandedRallyAnimSpeed1                       1.0
   dHandedRallyAnimSpeed2                       1.0
   dHandedRallyAnimSpeed3                       1.0
   dHandedRallyAnimWeight1                      100.0
   dHandedRallyAnimWeight2                      100.0
   dHandedRallyAnimWeight3                      100.0
   dHandedRespawnAnimSpeed                      1.0
   dHandedRunAnimSpeed                          1.0
   dHandedSpawnAnimSpeed                        1.0
   dHandedSpecialAnimSpeed1                     1.0
   dHandedSpecialAnimSpeed10                    1.0
   dHandedSpecialAnimSpeed11                    1.0
   dHandedSpecialAnimSpeed12                    1.0
   dHandedSpecialAnimSpeed13                    1.0
   dHandedSpecialAnimSpeed14                    1.0
   dHandedSpecialAnimSpeed15                    1.0
   dHandedSpecialAnimSpeed2                     1.0
   dHandedSpecialAnimSpeed3                     1.0
   dHandedSpecialAnimSpeed4                     1.0
   dHandedSpecialAnimSpeed5                     1.0
   dHandedSpecialAnimSpeed6                     1.0
   dHandedSpecialAnimSpeed7                     1.0
   dHandedSpecialAnimSpeed8                     1.0
   dHandedSpecialAnimSpeed9                     1.0
   dHandedSpellAttackAnimSpeed                  1.0
   dHandedStunAnimSpeed                         1.0
   dHandedTakeHitAnimSpeed                      1.0
   dHandedWaitingAnimSpeed1                     1.0
   dHandedWaitingAnimSpeed2                     1.0
   dHandedWaitingAnimSpeed3                     1.0
   dHandedWaitingAnimWeight1                    100.0
   dHandedWaitingAnimWeight2                    100.0
   dHandedWaitingAnimWeight3                    100.0
   dHandedWalkAnimSpeed                         1.0
   dbIgnoreWhenPathing                          False
   deathAnimBlendTime                           250.0
   deathEffect                                  'records/fx/creatures/death_ectoplasmexplosiongolden_medium01.dbr'
   deathSound1                                  'records/sounds/enemies/vocalizations/spak_wraithdeath.dbr'
   defensiveAether                              88.0
   defensiveChaos                               88.0
   defensiveCold                                88.0
   defensiveFire                                88.0
   defensiveFreeze                              500.0
   defensiveKnockdown                           500.0
   defensiveLife                                88.0
   defensiveLightning                           88.0
   defensivePetrify                             500.0
   defensivePhysical                            88.0
   defensivePierce                              88.0
   defensivePoison                              88.0
   defensiveSleep                               500.0
