record,in_pool,is_summon_body,summoner,level_set,level_lo,level_hi,level_grade,bio_record,life_equation,monster_class,winner_archive,base_life_lo,base_life_hi,life_passive_pct_lo,life_passive_pct_hi,own_total_damage_modifier_pct_lo,own_total_damage_modifier_sources_lo,pool_records,pool_kinds,waves_pooled,life_grade,damage_grade
records/creatures/enemies/nemesis/nemesis_undead_01.dbr,1,0,,109,109,109,MEASURED-SET,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,((charLevel*42)^1.5)+20000,Boss,sm3,329751.6885,329751.6885,125.0,125.0,69.0,damage_totaladjuster.dbr[10]=44.0(IN-RANGE) armorbase05.dbr[108]=25.0(IN-RANGE),records/proxies/poolsbossgdx3/nemesis_all.dbr,BOSS,171|180,MEASURED,MEASURED
records/creatures/enemies/nemesis/nemesis_wendigo_01.dbr,1,0,,109,109,109,MEASURED-SET,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,((charLevel*42)^1.5)+20000,Boss,sm1,329751.6885,329751.6885,125.0,125.0,109.0,damage_totaladjuster.dbr[10]=44.0(IN-RANGE) armorbase05.dbr[108]=25.0(IN-RANGE) wendigo_enrage.dbr=40.0,records/proxies/poolsbossgdx1/nemesis_all_nobeast.dbr,BOSS,176,MEASURED,MEASURED
records/creatures/enemies/nemesis/nemesis_wendigo_02.dbr,1,0,,109,109,109,MEASURED-SET,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,((charLevel*42)^1.5)+20000,Boss,sm3,329751.6885,329751.6885,125.0,125.0,69.0,damage_totaladjuster.dbr[10]=44.0(IN-RANGE) armorbase05.dbr[108]=25.0(IN-RANGE),records/proxies/poolsbossgdx1/nemesis_all_nobeast.dbr|records/proxies/poolsbossgdx3/nemesis_all.dbr,BOSS,171|176|180,MEASURED,MEASURED
records/creatures/enemies/rokstorm_a01.dbr,1,0,,103|104,103,104,MEASURED-SET,records/creatures/enemies/bios/bio_rok_a01.dbr,((charLevel*11)^1.5)+100,Common,sm3,38236.8541,38793.591,78.0,86.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[102]=25.0(IN-RANGE),records/proxies/poolsbasicgdx3/rokstorm_t3.dbr,trash,177,MEASURED,MEASURED
records/creatures/enemies/rokstorm_b01.dbr,1,0,,104|105|106,104,106,MEASURED-SET,records/creatures/enemies/bios/bio_rok_b01.dbr,((charLevel*15)^1.5)+100,Champion,sm3,61715.0631,63500.9385,86.0,103.0,45.0,damage_totaladjuster.dbr[4]=20.0(IN-RANGE) armorbase04.dbr[103]=25.0(IN-RANGE),records/proxies/poolsbasicgdx3/rokstorm_t3.dbr,trash,177,MEASURED,MEASURED
records/creatures/enemies/rokstorm_c01.dbr,1,0,,104|105|106,104,106,MEASURED-SET,records/creatures/enemies/bios/bio_rok_c01.dbr,((charLevel*17)^1.5)+200,Champion,sm3,74540.1428,76694.8469,86.0,103.0,49.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase04.dbr[103]=25.0(IN-RANGE),records/proxies/poolsbasicgdx3/rokstorm_t3.dbr,trash,177,MEASURED,MEASURED
records/creatures/enemies/skeleton_c01_summon.dbr,0,1,records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_skeletonrevenant_01.dbr,((charLevel*19)^1.33)+60,Champion,sm_mod,24856.997,25481.1904,103.0,121.0,37.0,damage_totaladjuster.dbr[2]=12.0(IN-RANGE) armorbase03.dbr[105]=25.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/skeletonfrost_b04_evoker_summon.dbr,0,1,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_02.dbr,109,109,109,DERIVED-INHERITED,records/creatures/enemies/bios/bio_skeletonmagi_01.dbr,((charLevel*12)^1.28)+20,Champion,sm3,9775.6882,9775.6882,110.0,110.0,42.0,damage_totaladjuster.dbr[2]=12.0(IN-RANGE) armorbase01.dbr[108]=30.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/skeletonfrost_c01.dbr,1,0,,104|105|106,104,106,MEASURED-SET,records/creatures/enemies/bios/bio_skeletonrevenant_01.dbr,((charLevel*19)^1.33)+60,Champion,sm3,24236.6782,24856.997,86.0,103.0,37.0,damage_totaladjuster.dbr[2]=12.0(IN-RANGE) armorbase03.dbr[103]=25.0(IN-RANGE),records/proxies/poolsbasicgdx3/skeletonfrostrevenant_t3.dbr,trash,171,MEASURED,MEASURED
records/creatures/enemies/skeletonfrost_c02.dbr,1,0,,104|105|106,104,106,MEASURED-SET,records/creatures/enemies/bios/bio_skeletonrevenant_01.dbr,((charLevel*19)^1.33)+60,Champion,sm3,24236.6782,24856.997,86.0,103.0,37.0,damage_totaladjuster.dbr[2]=12.0(IN-RANGE) armorbase03.dbr[103]=25.0(IN-RANGE),records/proxies/poolsbasicgdx3/skeletonfrostrevenant_t3.dbr,trash,171,MEASURED,MEASURED
records/creatures/enemies/skeletonfrost_c02_summon.dbr,0,1,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_02.dbr,109,109,109,DERIVED-INHERITED,records/creatures/enemies/bios/bio_skeletonrevenant_01.dbr,((charLevel*19)^1.33)+60,Champion,sm3,25794.725,25794.725,125.0,125.0,37.0,damage_totaladjuster.dbr[2]=12.0(IN-RANGE) armorbase03.dbr[108]=25.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/skeletonfrost_c03.dbr,1,0,,104|105|106,104,106,MEASURED-SET,records/creatures/enemies/bios/bio_skeletonrevenant_01.dbr,((charLevel*19)^1.33)+60,Champion,sm3,24236.6782,24856.997,86.0,103.0,37.0,damage_totaladjuster.dbr[2]=12.0(IN-RANGE) armorbase03.dbr[103]=25.0(IN-RANGE),records/proxies/poolsbasicgdx3/skeletonfrostrevenant_t3.dbr,trash,171,MEASURED,MEASURED
records/creatures/enemies/spore_a01.dbr,0,1,records/creatures/enemies/boss&quest/eldritchhound_gatheringpower.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_spore_a01.dbr,((charLevel*4)^1.27)+10,Champion,sm2,2181.474,2233.6394,88.0,102.0,46.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase01.dbr[105]=30.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/spore_b01.dbr,0,1,records/creatures/enemies/boss&quest/eldritchhound_gatheringpower.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_spore_b01.dbr,((charLevel*11)^1.28)+15,Champion,sm2,8436.2032,8640.118,88.0,102.0,46.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase01.dbr[105]=30.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/statue_a01.dbr,1,0,,104|105|106,104,106,MEASURED-SET,records/creatures/enemies/bios/bio_statue_a01.dbr,((charLevel*11)^1.5)+150,Champion,sm2,38843.591,39965.1014,86.0,103.0,120.0,damage_totaladjuster.dbr[4]=20.0(IN-RANGE) armorbase03.dbr[103]=25.0(IN-RANGE) genericphysical_charge.dbr[4]=75.0(CLAMPED-HIGH),records/proxies/poolsbasicgdx2/statue_t3.dbr,trash,171|173,MEASURED,MEASURED
records/creatures/enemies/statue_a02.dbr,1,0,,104|105,104,105,MEASURED-SET,records/creatures/enemies/bios/bio_statue_a01.dbr,((charLevel*11)^1.5)+150,Champion,sm2,38843.591,39403.011,86.0,94.0,120.0,damage_totaladjuster.dbr[4]=20.0(IN-RANGE) armorbase03.dbr[103]=25.0(IN-RANGE) genericphysical_charge.dbr[4]=75.0(CLAMPED-HIGH),records/proxies/poolsbasicgdx2/statue_t3.dbr,trash,171|173,MEASURED,MEASURED
records/creatures/enemies/statue_b01.dbr,1,0,,104|105,104,105,MEASURED-SET,records/creatures/enemies/bios/bio_statue_b01.dbr,((charLevel*15.5)^1.5)+200,Champion,sm2,64921.3483,65857.0697,86.0,94.0,45.0,damage_totaladjuster.dbr[4]=20.0(IN-RANGE) armorbase04.dbr[103]=25.0(IN-RANGE),records/proxies/poolsbasicgdx2/statue_t3.dbr,trash,171|173,MEASURED,MEASURED
records/creatures/enemies/statue_b02.dbr,1,0,,104|105,104,105,MEASURED-SET,records/creatures/enemies/bios/bio_statue_b01.dbr,((charLevel*15.5)^1.5)+200,Champion,sm2,64921.3483,65857.0697,86.0,94.0,45.0,damage_totaladjuster.dbr[4]=20.0(IN-RANGE) armorbase04.dbr[103]=25.0(IN-RANGE),records/proxies/poolsbasicgdx2/statue_t3.dbr,trash,171|173,MEASURED,MEASURED
records/creatures/enemies/statue_c01.dbr,1,0,,105|106,105,106,MEASURED-SET,records/creatures/enemies/bios/bio_statue_c01.dbr,((charLevel*17)^1.5)+200,Champion,sm2,75614.9297,76694.8469,94.0,103.0,49.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase04.dbr[104]=25.0(IN-RANGE),records/proxies/poolsbasicgdx2/statue_t3.dbr,trash,171|173,MEASURED,MEASURED
records/creatures/enemies/statue_c02.dbr,1,0,,105|106,105,106,MEASURED-SET,records/creatures/enemies/bios/bio_statue_c01.dbr,((charLevel*17)^1.5)+200,Champion,sm2,75614.9297,76694.8469,94.0,103.0,49.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase04.dbr[104]=25.0(IN-RANGE),records/proxies/poolsbasicgdx2/statue_t3.dbr,trash,171|173,MEASURED,MEASURED
records/creatures/enemies/swampcrab_a00_summon.dbr,0,1,records/creatures/enemies/swampcrab_c01_summon.dbr,,,,ABSENT:NO-LEVEL-SOURCE,records/creatures/enemies/bios/bio_swampcrab_a00_summon.dbr,((charLevel*6)^1.28)+25,Common,sm1,,,,,,,,,,ABSENT:ABSENT:NO-LEVEL-SOURCE,ABSENT
records/creatures/enemies/swampcrab_b01_summon.dbr,0,1,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_swampcrab_b01.dbr,((charLevel*14)^1.33)+45,Common,sm1,16564.8876,16980.7285,103.0,121.0,33.0,damage_totaladjuster.dbr[1]=8.0(IN-RANGE) armorbase04.dbr[105]=25.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/swampcrab_c01_summon.dbr,0,1,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_swampcrab_c01.dbr,((charLevel*20)^1.33)+60,Champion,sm1,26607.6874,27275.9494,103.0,121.0,49.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase04.dbr[105]=25.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/swampgolem_a01.dbr,1,0,,104|105|106,104,106,MEASURED-SET,records/creatures/enemies/bios/bio_swampgolem_a01.dbr,((charLevel*11)^1.5)+150,Champion,sm1,38843.591,39965.1014,86.0,103.0,45.0,damage_totaladjuster.dbr[4]=20.0(IN-RANGE) armorbase03.dbr[103]=25.0(IN-RANGE),records/proxies/poolsbasicgdx1/livingplant_t3.dbr,trash,172,MEASURED,MEASURED
records/creatures/enemies/thornedhorrorfrost_a01.dbr,1,0,,102|103,102,103,MEASURED-SET,records/creatures/enemies/bios/bio_thornedhorrorfrost_a01.dbr,((charLevel*12)^1.33)+60,Champion,sm3,12846.4294,13013.4235,61.0,69.0,76.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase02.dbr[101]=30.0(IN-RANGE) genericphysical_charge.dbr[1]=30.0(IN-RANGE),records/proxies/poolsbasicgdx3/thornedhorrorfrost_t3.dbr,trash,174,MEASURED,MEASURED
records/creatures/enemies/thornedhorrorfrost_b01.dbr,1,0,,103|104,103,104,MEASURED-SET,records/creatures/enemies/bios/bio_thornedhorrorfrost_b01.dbr,((charLevel*22)^1.33)+80,Champion,sm3,29086.5231,29461.672,78.0,86.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[102]=25.0(IN-RANGE),records/proxies/poolsbasicgdx3/thornedhorrorfrost_t3.dbr,trash,174,MEASURED,MEASURED
records/creatures/enemies/thornedhorrorfrost_c01.dbr,1,0,,104|105|106,104,106,MEASURED-SET,records/creatures/enemies/bios/bio_thornedhorrorfrost_c01.dbr,((charLevel*26)^1.33)+110,Champion,sm3,36801.7896,37743.2178,86.0,103.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[103]=25.0(IN-RANGE),records/proxies/poolsbasicgdx3/thornedhorrorfrost_t3.dbr,trash,174,MEASURED,MEASURED
records/creatures/enemies/trap_brambletrap_a01.dbr,0,1,records/creatures/enemies/devotion/dranghoul_h02.dbr|records/creatures/enemies/devotion/rhino_h01.dbr|records/creatures/enemies/hero/eldritchhound_h05.dbr|records/creatures/enemies/hero/rhino_h01.dbr|records/creatures/enemies/hero/sandlizard_h07.dbr|records/creatures/enemies/hero/scorpion_h05.dbr,107|108,107,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_familycrisistarget_01.dbr,15,Common,sm3,15,15,0.0,0.0,0.0,,,,,MEASURED,MEASURED
records/creatures/enemies/trap_icespike_hero_a01.dbr,0,1,records/creatures/enemies/devotion/rhino_h04.dbr|records/creatures/enemies/hero/aetherialcorruption_h05.dbr|records/creatures/enemies/hero/eldritchwraith_h05.dbr|records/creatures/enemies/hero/giant_h03.dbr|records/creatures/enemies/hero/human_korvaak_h05.dbr|records/creatures/enemies/hero/rhino_h04.dbr|records/creatures/enemies/hero/sandlizard_eldritch_h05.dbr,107|108,107,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,((charLevel*10)^1.25)+60,Common,sm3,6179.6942,6251.2693,0.0,0.0,0.0,,,,,MEASURED,MEASURED
records/creatures/enemies/trap_lightningspike_hero_a01.dbr,0,1,records/creatures/enemies/devotion/chthonianherald_h04.dbr|records/creatures/enemies/hero/gargoyle_h05.dbr|records/creatures/enemies/hero/human_ascended_h05.dbr|records/creatures/enemies/hero/human_chthonickurn_h04.dbr|records/creatures/enemies/hero/statue_h05.dbr,107|108,107,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,((charLevel*10)^1.25)+60,Common,sm3,6179.6942,6251.2693,0.0,0.0,0.0,,,,,MEASURED,MEASURED
records/creatures/enemies/wendigocannibal_a01.dbr,1,0,,102|103,102,103,MEASURED-SET,records/creatures/enemies/bios/bio_wendigocannibal_a01.dbr,((charLevel*9)^1.33)+30,Common,sm1,8751.2908,8865.1931,61.0,69.0,38.0,damage_totaladjuster.dbr[1]=8.0(IN-RANGE) armorbase01.dbr[101]=30.0(IN-RANGE),records/proxies/poolsbasicgdx1/wendigocannibal_t3.dbr,trash,171,MEASURED,MEASURED
records/creatures/enemies/wendigocannibal_b01.dbr,1,0,,103|104,103,104,MEASURED-SET,records/creatures/enemies/bios/bio_wendigocannibal_b01.dbr,((charLevel*16)^1.33)+50,Common,sm1,19041.2297,19286.8482,69.0,74.0,42.0,damage_totaladjuster.dbr[2]=12.0(IN-RANGE) armorbase02.dbr[102]=30.0(IN-RANGE),records/proxies/poolsbasicgdx1/wendigocannibal_t3.dbr,trash,171,MEASURED,MEASURED
records/creatures/enemies/wendigocannibal_c01.dbr,1,0,,104|105|106,104,106,MEASURED-SET,records/creatures/enemies/bios/bio_wendigocannibal_c01.dbr,((charLevel*20)^1.33)+70,Champion,sm1,25953.5735,26617.6874,86.0,103.0,37.0,damage_totaladjuster.dbr[2]=12.0(IN-RANGE) armorbase03.dbr[103]=25.0(IN-RANGE),records/proxies/poolsbasicgdx1/wendigocannibal_t3.dbr,trash,171,MEASURED,MEASURED
records/creatures/enemies/wraith_a01_summon.dbr,0,1,records/creatures/enemies/human_wendigo_c01.dbr,103|104,103,104,DERIVED-INHERITED,records/creatures/enemies/bios/bio_wraith_a01.dbr,((charLevel*12)^1.33)+30,Common,sm1,12983.4235,13150.9536,69.0,74.0,46.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase02.dbr[102]=30.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/wraith_b01_summon.dbr,0,1,records/creatures/enemies/nemesis/nemesis_wendigo_01.dbr,109,109,109,DERIVED-INHERITED,records/creatures/enemies/bios/bio_wraith_b01.dbr,((charLevel*17)^1.33)+30,Champion,sm1,22225.9791,22225.9791,110.0,110.0,46.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase02.dbr[108]=30.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/wraith_c01_summon.dbr,0,1,records/creatures/enemies/nemesis/nemesis_wendigo_01.dbr,109,109,109,DERIVED-INHERITED,records/creatures/enemies/bios/bio_wraith_c01.dbr,((charLevel*25)^1.33)+30,Champion,sm1,37101.2691,37101.2691,125.0,125.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[108]=25.0(IN-RANGE),,,,MEASURED,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,0,1,records/creatures/enemies/boss&quest/cultist_cultleader_01.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_trap_chthonicshard_02.dbr,((charLevel*9)^1.30)+25,Common,sm_mod,7496.5875,7680.3693,0.0,0.0,0.0,,,,,MEASURED,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,0,1,records/creatures/enemies/boss&quest/cultist_burrwitchcathedral_01.dbr|records/creatures/enemies/boss&quest/cultist_cultleader_01.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,((charLevel*10)^1.25)+60,Common,sm_mod,6108.2862,6251.2693,0.0,0.0,16.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE),,,,MEASURED,MEASURED
records/skills/nonplayerskills/summoning/warden_aethertrap01.dbr,0,1,records/creatures/enemies/boss&quest/warden01.dbr,106|107|108,106,108,DERIVED-INHERITED,,,Common,sm_mod,,,,,,,,,,ABSENT:NO-characterAttributeEquations,ABSENT
records/skills/nonplayerskillsgdx1/bossskills/ancientgrove/manticore_void.dbr,0,1,records/creatures/enemies/boss&quest/manticore_beastroguelike_01.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,((charLevel*10)^1.25)+60,Common,gdx1,6108.2862,6251.2693,0.0,0.0,16.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE),,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,0,1,records/creatures/enemies/boss&quest/aetherial_final02.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,((charLevel*10)^1.25)+60,Common,gdx1,6108.2862,6251.2693,0.0,0.0,0.0,,,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,0,1,records/creatures/enemies/nemesis/nemesis_aetherialvanguard_01.dbr,109,109,109,DERIVED-INHERITED,records/creatures/enemies/bios/bio_boss_nemesis_clustersummon.dbr,((charLevel*4)^1.5)+100,Champion,gdx1,9203.9473,9203.9473,125.0,125.0,25.0,armorbase04.dbr[108]=25.0(IN-RANGE),,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/beast_bloodpool.dbr,0,1,records/creatures/enemies/nemesis/nemesis_beast_01_p1.dbr,109,109,109,DERIVED-INHERITED,records/creatures/enemies/bios/bio_boss_nemesis_clustersummon.dbr,((charLevel*4)^1.5)+100,Common,gdx1,9203.9473,9203.9473,0.0,0.0,0.0,,,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/chthonian02_void.dbr,0,1,records/creatures/enemies/nemesis/nemesis_chthonianvoidborn_01.dbr,109,109,109,DERIVED-INHERITED,records/creatures/enemies/bios/bio_boss_nemesis_clustersummon.dbr,((charLevel*4)^1.5)+100,Common,gdx1,9203.9473,9203.9473,0.0,0.0,16.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE),,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/pets/gabbalthunn_obsidianshard.dbr,0,1,records/creatures/enemies/boss&quest/cultist_burrwitchcathedral_01.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_trap_chthonicshard_01.dbr,((charLevel*6)^1.20)+25,Common,sm1,2337.8557,2390.3206,0.0,0.0,0.0,,,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx2/bossskills/final/pet_celestialeffigy.dbr,0,1,records/creatures/enemies/boss&quest/korvaakfinal_02.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_boss_korvaak_celestialeffigy_01.dbr,((charLevel*20)^1.5)+100,Common,sm2,97712.1304,100487.7283,0.0,0.0,0.0,,,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx2/bossskills/final/pet_celestialeffigy_02.dbr,0,1,records/creatures/enemies/boss&quest/korvaakfinal_02.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_boss_korvaak_celestialeffigy_02.dbr,((charLevel*19)^1.5)+100,Common,sm2,90483.5092,93053.5616,0.0,0.0,0.0,,,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx2/bossskills/final/pet_eldritchrift.dbr,0,1,records/creatures/enemies/boss&quest/korvaakfinal_02.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_boss_korvaak_eldritchrift_01.dbr,((charLevel*20)^1.5)+100,Common,sm2,97712.1304,100487.7283,0.0,0.0,0.0,,,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx2/bossskills/final/pet_eldritchrift_02.dbr,0,1,records/creatures/enemies/boss&quest/korvaakfinal_02.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_boss_korvaak_eldritchrift_02.dbr,((charLevel*16)^1.5)+100,Common,sm2,69945.5549,71931.6111,0.0,0.0,0.0,,,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx2/bossskills/nemesis/eldritchshard_01.dbr,0,1,records/creatures/enemies/nemesis/nemesis_eldritch_02a.dbr,109,109,109,DERIVED-INHERITED,records/creatures/enemies/bios/bio_boss_nemesis_eldritchshard_01.dbr,((charLevel*19)^1.5)+100,Champion,gdx2,94347.5671,94347.5671,0.0,0.0,0.0,,,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx2/bossskills/pets/azaelon_winddevil_01.dbr,0,1,records/creatures/enemies/boss&quest/gryphon_templeboss.dbr,106|107|108,106,108,DERIVED-INHERITED,records/skills/playerclass06/pets/bio_winddevil_01.dbr,((charLevel*10)^1.29)+35,Common,sm2,8026.7993,8221.8464,0.0,0.0,16.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE),,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx2/bossskills/pets/korvaak_lieutenant_02_trapsummon_01.dbr,0,1,records/creatures/enemies/boss&quest/korvaak_lieutenant_02.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,((charLevel*10)^1.25)+60,Common,sm2,6108.2862,6251.2693,0.0,0.0,0.0,,,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx2/bossskills/pets/korvaak_lieutenant_02_trapsummon_02.dbr,0,1,records/creatures/enemies/boss&quest/korvaak_lieutenant_02.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,((charLevel*10)^1.25)+60,Common,sm2,6108.2862,6251.2693,0.0,0.0,0.0,,,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx2/bossskills/roguelike/magi_houndsummon.dbr,0,1,records/creatures/enemies/boss&quest/eldritcharmor_roguelikemagi_07.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_eldritchhound_b01.dbr,((charLevel*21)^1.33)+40,Champion,gdx2,28367.514,29080.5781,103.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[105]=25.0(IN-RANGE),,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx2/bossskills/roguelike/yugoltentacle01.dbr,0,1,records/creatures/enemies/boss&quest/eldritcharmor_roguelike_02a.dbr|records/creatures/enemies/boss&quest/eldritcharmor_roguelike_02b.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_boss_loghorreantentacle_02.dbr,((charLevel*9)^1.5)+100,Champion,gdx2,29566.0935,30403.9609,103.0,121.0,45.0,damage_totaladjuster.dbr[4]=20.0(IN-RANGE) armorbase04.dbr[105]=25.0(IN-RANGE),,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx2/bossskills/roguelike/yugoltentacle02.dbr,0,1,records/creatures/enemies/boss&quest/eldritcharmor_roguelike_02a.dbr|records/creatures/enemies/boss&quest/eldritcharmor_roguelike_02b.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_boss_loghorreantentacle_02.dbr,((charLevel*9)^1.5)+100,Champion,gdx2,29566.0935,30403.9609,103.0,121.0,45.0,damage_totaladjuster.dbr[4]=20.0(IN-RANGE) armorbase04.dbr[105]=25.0(IN-RANGE),,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx3/bossskills/nemesis/necro2_nulltotem.dbr,0,1,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_02.dbr,109,109,109,DERIVED-INHERITED,records/creatures/enemies/bios/bio_boss_wendigo_ravager_wraith.dbr,((charLevel*25)^1.28)+30,Champion,sm3,24991.4108,24991.4108,0.0,0.0,16.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE),,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx3/bossskills/nemesis/outlaw2_aethershard.dbr,0,1,records/creatures/enemies/nemesis/nemesis_outlaw_02.dbr,109,109,109,DERIVED-INHERITED,records/creatures/enemies/bios/bio_boss_nemesis_aethershard_01.dbr,((charLevel*19)^1.54)+100,Champion,sm3,128013.7857,128013.7857,0.0,0.0,16.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE),,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx3/bossskills/pets/evernight_shadowdevil_01.dbr,0,1,records/creatures/enemies/boss&quest/hypporaven_evernightvalley_01.dbr,106|107|108,106,108,DERIVED-INHERITED,records/skills/playerclass06/pets/bio_winddevil_01.dbr,((charLevel*10)^1.29)+35,Common,sm3,8026.7993,8221.8464,0.0,0.0,16.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE),,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx3/bossskills/pets/giantfire_moltenpool.dbr,0,1,records/creatures/enemies/boss&quest/giant_fire_01.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,((charLevel*10)^1.25)+60,Common,sm3,6108.2862,6251.2693,0.0,0.0,16.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE),,,,MEASURED,MEASURED
records/skills/nonplayerskillsgdx3/bossskills/pets/giantstorm_lightningrune.dbr,0,1,records/creatures/enemies/boss&quest/giant_storm_01.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,((charLevel*10)^1.25)+60,Common,sm3,6108.2862,6251.2693,0.0,0.0,16.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE),,,,MEASURED,MEASURED
