controller,field,base,crucible,changed
records/controllers/enemy/controller_ghost_rangedbasic.dbr,healAllyHealthPercentage,80,80,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,BuffAllyTargeting,BuffStrongest,BuffStrongest,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,RoamBehavior,NeverRoam,Roam,1
records/controllers/enemy/controller_ghost_rangedbasic.dbr,MinRoamDistance,3.0,2.0,1
records/controllers/enemy/controller_ghost_rangedbasic.dbr,RoamDistance,4.0,2.0,1
records/controllers/enemy/controller_ghost_rangedbasic.dbr,MinTimeBeforeRoam,8000,2000,1
records/controllers/enemy/controller_ghost_rangedbasic.dbr,MaxTimeBeforeRoam,12000,2000,1
records/controllers/enemy/controller_ghost_rangedbasic.dbr,MinWanderDistance,2.0,2.0,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,WanderDistance,0.0,0.0,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,TeleportToLeaderDistance,40.0,40.0,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,ChanceToIdleOnPatrol,75,0,1
records/controllers/enemy/controller_ghost_rangedbasic.dbr,MinPatrolIdleTime,0,1000,1
records/controllers/enemy/controller_ghost_rangedbasic.dbr,MaxPatrolIdleTime,1500,5000,1
records/controllers/enemy/controller_ghost_rangedbasic.dbr,ChanceToRespondToDistressCall,20,15,1
records/controllers/enemy/controller_ghost_rangedbasic.dbr,DistressResponseBehavior,RespondToSameGroup,RespondToSameGroup,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,DistressResponseGroup,Undead,Aetherial,1
records/controllers/enemy/controller_ghost_rangedbasic.dbr,RandomAngerChance,10,10,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,RandomAngerEvaluationTime,3000,3000,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,DodgeDistance,0.0,0.0,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,DodgeDelay,0,0,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,DodgeChance,0,0,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,MinDodgeDistance,0.0,0.0,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,LeadChance,0;30;60,0;30;60,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,RepositionChance,50,50,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,randomRepositionChance,20,20,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,minSwingPause,1.0499999523162842,1.0499999523162842,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,maxSwingPause,1.7000000476837158,1.7000000476837158,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,ignoreSleepingEnemies,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,randomEmoteChance,100,0,1
records/controllers/enemy/controller_ghost_rangedbasic.dbr,randomEmoteMinTime,5000,5000,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,randomEmoteMaxTime,10000,10000,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,ignorePetsChance,0,0,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,ignorePetsInterval,7000,7000,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,petAngerTransference,17,17,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,petTargetLevelRange,1000,1000,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,petTargetLeastAttacked,False,False,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,petTargetGreatestHealth,False,False,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,lootDropAttachPointName,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,lootDropCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_ghost_rangedbasic.dbr,dyingSkillCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_giant.dbr,ViewDistance,15.0,80.0,1
records/controllers/enemy/controller_giant.dbr,pathingViewDistance,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_giant.dbr,enemyTooClose,0.0,0.0,0
records/controllers/enemy/controller_giant.dbr,InnerViewDistance,4.0,4.0,0
records/controllers/enemy/controller_giant.dbr,MaxYViewDistance,10.0,10.0,0
records/controllers/enemy/controller_giant.dbr,AngerTolerance,3.0,0.0,1
records/controllers/enemy/controller_giant.dbr,AttackedAnger,15.0,15.0,0
records/controllers/enemy/controller_giant.dbr,AllyAttackedAnger,5.0,8.0,1
records/controllers/enemy/controller_giant.dbr,ForgiveRate,0.0,0.0,0
records/controllers/enemy/controller_giant.dbr,SightAngerRate,5.0,5.0,0
records/controllers/enemy/controller_giant.dbr,InnerSightAngerRate,10.0,10.0,0
records/controllers/enemy/controller_giant.dbr,ProjectileAnger,4.0,5.0,1
records/controllers/enemy/controller_giant.dbr,FleeBehavior,NeverFlee,NeverFlee,0
records/controllers/enemy/controller_giant.dbr,FleeTime,0,0,0
records/controllers/enemy/controller_giant.dbr,FleeTarget,AwayFromEnemy,AwayFromEnemy,0
records/controllers/enemy/controller_giant.dbr,maxFleeCount,0,0,0
records/controllers/enemy/controller_giant.dbr,FleeDelay,5000,5000,0
records/controllers/enemy/controller_giant.dbr,FleeChance,0,0,0
records/controllers/enemy/controller_giant.dbr,fleeDistance,8.0,8.0,0
records/controllers/enemy/controller_giant.dbr,ClearAngerWhenFleeing,False,False,0
records/controllers/enemy/controller_giant.dbr,ResetOriginAfterFleeing,False,False,0
records/controllers/enemy/controller_giant.dbr,PursuitTime,10000,10000,0
records/controllers/enemy/controller_giant.dbr,MaxPursuitDistance,75.0,125.0,1
records/controllers/enemy/controller_giant.dbr,EmoteBeforePursuingChance,20,0,1
records/controllers/enemy/controller_giant.dbr,BuffSelfBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_giant.dbr,BuffAllyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_giant.dbr,DebuffEnemyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_giant.dbr,healLeaderHealthPercentage,70,70,0
records/controllers/enemy/controller_giant.dbr,healAllyHealthPercentage,70,70,0
records/controllers/enemy/controller_giant.dbr,BuffAllyTargeting,BuffWeakest,BuffWeakest,0
records/controllers/enemy/controller_giant.dbr,RoamBehavior,Roam,Roam,0
records/controllers/enemy/controller_giant.dbr,MinRoamDistance,2.0,2.0,0
records/controllers/enemy/controller_giant.dbr,RoamDistance,3.0,3.0,0
records/controllers/enemy/controller_giant.dbr,MinTimeBeforeRoam,6000,6000,0
records/controllers/enemy/controller_giant.dbr,MaxTimeBeforeRoam,12000,12000,0
records/controllers/enemy/controller_giant.dbr,MinWanderDistance,2.0,2.0,0
records/controllers/enemy/controller_giant.dbr,WanderDistance,5.0,0.0,1
records/controllers/enemy/controller_giant.dbr,TeleportToLeaderDistance,40.0,40.0,0
records/controllers/enemy/controller_giant.dbr,ChanceToIdleOnPatrol,0,0,0
records/controllers/enemy/controller_giant.dbr,MinPatrolIdleTime,0,1000,1
records/controllers/enemy/controller_giant.dbr,MaxPatrolIdleTime,0,5000,1
records/controllers/enemy/controller_giant.dbr,ChanceToRespondToDistressCall,100,100,0
records/controllers/enemy/controller_giant.dbr,DistressResponseBehavior,RespondToSameGroup,RespondToSameGroup,0
records/controllers/enemy/controller_giant.dbr,DistressResponseGroup,Beast,Aetherial,1
records/controllers/enemy/controller_giant.dbr,RandomAngerChance,0,0,0
records/controllers/enemy/controller_giant.dbr,RandomAngerEvaluationTime,0,0,0
records/controllers/enemy/controller_giant.dbr,DodgeDistance,0.0,0.0,0
records/controllers/enemy/controller_giant.dbr,DodgeDelay,0,0,0
records/controllers/enemy/controller_giant.dbr,DodgeChance,0,0,0
records/controllers/enemy/controller_giant.dbr,MinDodgeDistance,0.0,0.0,0
records/controllers/enemy/controller_giant.dbr,LeadChance,0;50;100,0;50;100,0
records/controllers/enemy/controller_giant.dbr,RepositionChance,0,0,0
records/controllers/enemy/controller_giant.dbr,randomRepositionChance,0,0,0
records/controllers/enemy/controller_giant.dbr,minSwingPause,0.5,0.5,0
records/controllers/enemy/controller_giant.dbr,maxSwingPause,1.0,1.0,0
records/controllers/enemy/controller_giant.dbr,ignoreSleepingEnemies,True,True,0
records/controllers/enemy/controller_giant.dbr,randomEmoteChance,0,0,0
records/controllers/enemy/controller_giant.dbr,randomEmoteMinTime,0,0,0
records/controllers/enemy/controller_giant.dbr,randomEmoteMaxTime,0,0,0
records/controllers/enemy/controller_giant.dbr,ignorePetsChance,0,0,0
records/controllers/enemy/controller_giant.dbr,ignorePetsInterval,7000,7000,0
records/controllers/enemy/controller_giant.dbr,petAngerTransference,17,17,0
records/controllers/enemy/controller_giant.dbr,petTargetLevelRange,1000,1000,0
records/controllers/enemy/controller_giant.dbr,petTargetLeastAttacked,False,False,0
records/controllers/enemy/controller_giant.dbr,petTargetGreatestHealth,False,False,0
records/controllers/enemy/controller_giant.dbr,lootDropAttachPointName,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_giant.dbr,lootDropCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_giant.dbr,dyingSkillCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_groblemelee01.dbr,ViewDistance,15.0,80.0,1
records/controllers/enemy/controller_groblemelee01.dbr,pathingViewDistance,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_groblemelee01.dbr,enemyTooClose,5.0,0.0,1
records/controllers/enemy/controller_groblemelee01.dbr,InnerViewDistance,4.0,12.0,1
records/controllers/enemy/controller_groblemelee01.dbr,MaxYViewDistance,10.0,20.0,1
records/controllers/enemy/controller_groblemelee01.dbr,AngerTolerance,1.0,0.0,1
records/controllers/enemy/controller_groblemelee01.dbr,AttackedAnger,12.0,15.0,1
records/controllers/enemy/controller_groblemelee01.dbr,AllyAttackedAnger,6.0,8.0,1
records/controllers/enemy/controller_groblemelee01.dbr,ForgiveRate,2.0,0.0,1
records/controllers/enemy/controller_groblemelee01.dbr,SightAngerRate,3.0,5.0,1
records/controllers/enemy/controller_groblemelee01.dbr,InnerSightAngerRate,6.0,10.0,1
records/controllers/enemy/controller_groblemelee01.dbr,ProjectileAnger,2.0,5.0,1
records/controllers/enemy/controller_groblemelee01.dbr,FleeBehavior,FleeOnLowHealth,NeverFlee,1
records/controllers/enemy/controller_groblemelee01.dbr,FleeTime,3000,3000,0
records/controllers/enemy/controller_groblemelee01.dbr,FleeTarget,AwayFromEnemy,AwayFromEnemy,0
records/controllers/enemy/controller_groblemelee01.dbr,maxFleeCount,1,0,1
records/controllers/enemy/controller_groblemelee01.dbr,FleeDelay,3000,3000,0
records/controllers/enemy/controller_groblemelee01.dbr,FleeChance,30,0,1
records/controllers/enemy/controller_groblemelee01.dbr,fleeDistance,10.0,10.0,0
records/controllers/enemy/controller_groblemelee01.dbr,ClearAngerWhenFleeing,False,False,0
records/controllers/enemy/controller_groblemelee01.dbr,ResetOriginAfterFleeing,False,False,0
records/controllers/enemy/controller_groblemelee01.dbr,PursuitTime,10000,10000,0
records/controllers/enemy/controller_groblemelee01.dbr,MaxPursuitDistance,75.0,125.0,1
records/controllers/enemy/controller_groblemelee01.dbr,EmoteBeforePursuingChance,20,0,1
records/controllers/enemy/controller_groblemelee01.dbr,BuffSelfBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_groblemelee01.dbr,BuffAllyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_groblemelee01.dbr,DebuffEnemyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_groblemelee01.dbr,healLeaderHealthPercentage,60,60,0
records/controllers/enemy/controller_groblemelee01.dbr,healAllyHealthPercentage,60,60,0
records/controllers/enemy/controller_groblemelee01.dbr,BuffAllyTargeting,BuffStrongest,BuffStrongest,0
records/controllers/enemy/controller_groblemelee01.dbr,RoamBehavior,Roam,Roam,0
records/controllers/enemy/controller_groblemelee01.dbr,MinRoamDistance,2.0,2.0,0
records/controllers/enemy/controller_groblemelee01.dbr,RoamDistance,4.0,2.0,1
records/controllers/enemy/controller_groblemelee01.dbr,MinTimeBeforeRoam,6000,2000,1
records/controllers/enemy/controller_groblemelee01.dbr,MaxTimeBeforeRoam,12000,2000,1
records/controllers/enemy/controller_groblemelee01.dbr,MinWanderDistance,2.0,2.0,0
records/controllers/enemy/controller_groblemelee01.dbr,WanderDistance,0.0,0.0,0
records/controllers/enemy/controller_groblemelee01.dbr,TeleportToLeaderDistance,40.0,40.0,0
records/controllers/enemy/controller_groblemelee01.dbr,ChanceToIdleOnPatrol,75,0,1
records/controllers/enemy/controller_groblemelee01.dbr,MinPatrolIdleTime,0,1000,1
records/controllers/enemy/controller_groblemelee01.dbr,MaxPatrolIdleTime,1500,5000,1
records/controllers/enemy/controller_groblemelee01.dbr,ChanceToRespondToDistressCall,50,15,1
records/controllers/enemy/controller_groblemelee01.dbr,DistressResponseBehavior,RespondToSameGroup,RespondToSameGroup,0
records/controllers/enemy/controller_groblemelee01.dbr,DistressResponseGroup,Groble,Aetherial,1
records/controllers/enemy/controller_groblemelee01.dbr,RandomAngerChance,10,10,0
records/controllers/enemy/controller_groblemelee01.dbr,RandomAngerEvaluationTime,3000,3000,0
records/controllers/enemy/controller_groblemelee01.dbr,DodgeDistance,0.0,0.0,0
records/controllers/enemy/controller_groblemelee01.dbr,DodgeDelay,0,0,0
records/controllers/enemy/controller_groblemelee01.dbr,DodgeChance,0,0,0
records/controllers/enemy/controller_groblemelee01.dbr,MinDodgeDistance,0.0,0.0,0
records/controllers/enemy/controller_groblemelee01.dbr,LeadChance,0,0,0
records/controllers/enemy/controller_groblemelee01.dbr,RepositionChance,0,0,0
records/controllers/enemy/controller_groblemelee01.dbr,randomRepositionChance,0,0,0
records/controllers/enemy/controller_groblemelee01.dbr,minSwingPause,0.5,0.5,0
records/controllers/enemy/controller_groblemelee01.dbr,maxSwingPause,1.0,1.0,0
records/controllers/enemy/controller_groblemelee01.dbr,ignoreSleepingEnemies,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_groblemelee01.dbr,randomEmoteChance,100,0,1
records/controllers/enemy/controller_groblemelee01.dbr,randomEmoteMinTime,5000,5000,0
records/controllers/enemy/controller_groblemelee01.dbr,randomEmoteMaxTime,10000,10000,0
records/controllers/enemy/controller_groblemelee01.dbr,ignorePetsChance,0,0,0
records/controllers/enemy/controller_groblemelee01.dbr,ignorePetsInterval,7000,7000,0
records/controllers/enemy/controller_groblemelee01.dbr,petAngerTransference,12,12,0
records/controllers/enemy/controller_groblemelee01.dbr,petTargetLevelRange,1000,1000,0
records/controllers/enemy/controller_groblemelee01.dbr,petTargetLeastAttacked,False,False,0
records/controllers/enemy/controller_groblemelee01.dbr,petTargetGreatestHealth,False,False,0
records/controllers/enemy/controller_groblemelee01.dbr,lootDropAttachPointName,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_groblemelee01.dbr,lootDropCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_groblemelee01.dbr,dyingSkillCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_groblescavenger01.dbr,ViewDistance,15.0,80.0,1
records/controllers/enemy/controller_groblescavenger01.dbr,pathingViewDistance,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_groblescavenger01.dbr,enemyTooClose,5.0,0.0,1
records/controllers/enemy/controller_groblescavenger01.dbr,InnerViewDistance,4.0,12.0,1
records/controllers/enemy/controller_groblescavenger01.dbr,MaxYViewDistance,10.0,20.0,1
records/controllers/enemy/controller_groblescavenger01.dbr,AngerTolerance,1.0,0.0,1
records/controllers/enemy/controller_groblescavenger01.dbr,AttackedAnger,12.0,15.0,1
records/controllers/enemy/controller_groblescavenger01.dbr,AllyAttackedAnger,6.0,8.0,1
records/controllers/enemy/controller_groblescavenger01.dbr,ForgiveRate,2.0,0.0,1
records/controllers/enemy/controller_groblescavenger01.dbr,SightAngerRate,3.0,5.0,1
records/controllers/enemy/controller_groblescavenger01.dbr,InnerSightAngerRate,6.0,10.0,1
records/controllers/enemy/controller_groblescavenger01.dbr,ProjectileAnger,2.0,5.0,1
records/controllers/enemy/controller_groblescavenger01.dbr,FleeBehavior,FleeOnDamage,NeverFlee,1
records/controllers/enemy/controller_groblescavenger01.dbr,FleeTime,3000,3000,0
records/controllers/enemy/controller_groblescavenger01.dbr,FleeTarget,AwayFromEnemy,AwayFromEnemy,0
records/controllers/enemy/controller_groblescavenger01.dbr,maxFleeCount,1,0,1
records/controllers/enemy/controller_groblescavenger01.dbr,FleeDelay,3000,3000,0
records/controllers/enemy/controller_groblescavenger01.dbr,FleeChance,50,0,1
records/controllers/enemy/controller_groblescavenger01.dbr,fleeDistance,10.0,10.0,0
records/controllers/enemy/controller_groblescavenger01.dbr,ClearAngerWhenFleeing,False,False,0
records/controllers/enemy/controller_groblescavenger01.dbr,ResetOriginAfterFleeing,False,False,0
records/controllers/enemy/controller_groblescavenger01.dbr,PursuitTime,10000,10000,0
records/controllers/enemy/controller_groblescavenger01.dbr,MaxPursuitDistance,75.0,125.0,1
records/controllers/enemy/controller_groblescavenger01.dbr,EmoteBeforePursuingChance,20,0,1
records/controllers/enemy/controller_groblescavenger01.dbr,BuffSelfBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_groblescavenger01.dbr,BuffAllyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_groblescavenger01.dbr,DebuffEnemyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_groblescavenger01.dbr,healLeaderHealthPercentage,60,60,0
records/controllers/enemy/controller_groblescavenger01.dbr,healAllyHealthPercentage,60,60,0
records/controllers/enemy/controller_groblescavenger01.dbr,BuffAllyTargeting,BuffStrongest,BuffStrongest,0
records/controllers/enemy/controller_groblescavenger01.dbr,RoamBehavior,Roam,Roam,0
records/controllers/enemy/controller_groblescavenger01.dbr,MinRoamDistance,2.0,2.0,0
records/controllers/enemy/controller_groblescavenger01.dbr,RoamDistance,4.0,2.0,1
records/controllers/enemy/controller_groblescavenger01.dbr,MinTimeBeforeRoam,6000,2000,1
records/controllers/enemy/controller_groblescavenger01.dbr,MaxTimeBeforeRoam,12000,2000,1
