record,display_name,archetype_tag,stratum,status,arz_owners,threat_tier,level_min,level_max,wave_first,wave_last,n_actors,n_champion_actors,life_modifier_pct_min,life_modifier_pct_max,mesh,mesh_body,mesh_file,mesh_scale,base_texture,anim_table,controller,controller_class,monster_classification,character_attack_speed,character_attack_speed_tag,character_spellcast_speed,character_run_speed,walk_speed,run_speed_jitter,disable_movement,min_rotation_speed,max_rotation_speed,num_attack_slots,n_slots_decoded,waiting_anim_delay_ms,death_anim_blend_time,basic_attack_anims,basic_attack_anim_weights,basic_attack_anim_speeds,basic_attack_anim_durs_s,basic_attack_dur_s,basic_swing_period_s,anim_classes_alt,skill_classes,n_skill_classes,damage_types,damage_types_nonphysical,damage_types_dot,control_effects,n_control_effects,range_band_modal,range_band_chanceweighted,range_band_profile,life_equation,character_life,character_life_modifier,bio_record,pools,pool_kinds,ctrl_MaxPursuitDistance,ctrl_PursuitTime,ctrl_ViewDistance,ctrl_InnerViewDistance,ctrl_MaxYViewDistance,ctrl_RoamBehavior,ctrl_RoamDistance,ctrl_MinRoamDistance,ctrl_MinTimeBeforeRoam,ctrl_MaxTimeBeforeRoam,ctrl_ChanceToIdleOnPatrol,ctrl_MinPatrolIdleTime,ctrl_MaxPatrolIdleTime,ctrl_WanderDistance,ctrl_MinWanderDistance,ctrl_TeleportToLeaderDistance,ctrl_fleeDistance,ctrl_FleeBehavior,ctrl_FleeChance,ctrl_DodgeChance,ctrl_DodgeDistance,ctrl_MinDodgeDistance,ctrl_DodgeDelay,ctrl_enemyTooClose,ctrl_EmoteBeforePursuingChance,ctrl_ChanceToRespondToDistressCall,ctrl_minSwingPause,ctrl_maxSwingPause,ctrl_RepositionChance,tree_n_skills,tree_unresolved,tree_skill_classes,tree_roles,tree_damage_types,tree_control_effects,tree_summons,n_summons,damage_types_union,damage_types_union_nonphysical,damage_types_dot_union,control_effects_union,n_control_effects_union,n_skills_total,mesh_key
records/creatures/enemies/sandlizard_volcanic_c01.dbr,Moltenclaw ~ Matriarch,sandlizard_volcanic_c01,trash,OK,gdx2|sm2,trash,109,109,158,158,2,0,320.0,320.0,creatures/enemies/eldritchlizard/eldritchlizard01b.msh,eldritchlizard,eldritchlizard01b.msh,1.25,creatures/enemies/eldritchlizard/eldritchlizard02c_dif.tex,records/creatures/enemies/anm/anm_sandlizard.dbr,records/controllers/enemy/controller_sandlizard.dbr,ControllerMonster,Champion,1.0,CharacterAttackSpeedAverage,1.0,0.8999999761581421,1.2000000476837158,10.0,,4.0,8.0,4,4,5000,250.0,sandlizard_attack_a01.anm|sandlizard_attack_b01.anm,100.0|100.0,1.0|1.0,1.0333|0.8333,0.9333,0.9333,,Skill_AttackWave|Skill_AttackWeapon|Skill_AttackWeaponCharge|Skill_BuffRadiusToggled,4,Physical|Fire,Fire,SlowFire,SlowRunSpeed|SlowDefensiveReduction,2,ShortRange,ShortRange,ShortRange:1|LongRange:1|MediumRange:1,charLevel*1,0.0,0.0,,sandlizard_volcanic_t2|sandlizard_volcanic_t3,trash,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,8.0,NeverFlee,0,,,,,0.0,0,75,0.20000000298023224,0.6000000238418579,0,8,0,Skill_AttackWave|Skill_AttackWeapon|Skill_AttackWeaponCharge|Skill_BuffRadiusToggled|Skill_Passive,attack:3|buff:1|passive:4,Physical|Fire,SlowRunSpeed|SlowDefensiveReduction,,0,Physical|Fire,Fire,SlowFire,SlowRunSpeed|SlowDefensiveReduction,2,12,eldritchlizard01b
records/creatures/enemies/swampcrab_a01.dbr,Ugdenbog Crab,swampcrab_a01,trash,OK,gdx1|sm1,trash,103,103,158,158,2,0,320.0,320.0,creatures/enemies/crabmonstrosity/crabmonstrosity01b.msh,crabmonstrosity,crabmonstrosity01b.msh,1.0,creatures/enemies/crabmonstrosity/crabmonstrosity01a_dif.tex,records/creatures/enemies/anm/anm_swampcrab.dbr,records/controllers/enemy/controller_swampcrab_melee.dbr,ControllerMonster,Common,1.0,CharacterAttackSpeedAverage,1.0,1.0,0.699999988079071,15.0,,4.0,8.0,4,2,5000,250.0,crabmonstrosity_attack_a01.anm|crabmonstrosity_attack_c01.anm,100.0|100.0,1.0|1.0,0.9667|0.9000,0.9333,0.9333,,Skill_AttackWeapon|Skill_AttackWeaponCharge,2,Physical|Pierce,Pierce,,,0,ShortRange,LongRange,ShortRange:1|LongRange:1,charLevel*1,0.0,0.0,,swampcrab_t1|swampcrab_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,2.0,2.0,6000,0.0,0,50,0.30000001192092896,0.699999988079071,0,6,0,Skill_AttackWeapon|Skill_AttackWeaponCharge|Skill_Passive,attack:2|passive:4,Physical|Pierce,,,0,Physical|Pierce,Pierce,,,0,8,crabmonstrosity01b
records/creatures/enemies/swampcrab_b01.dbr,Ugdenbog Spikeshell,swampcrab_b01,trash,OK,gdx1|sm1,trash,103,103,158,158,3,0,320.0,320.0,creatures/enemies/crabmonstrosity/crabmonstrosity01a.msh,crabmonstrosity,crabmonstrosity01a.msh,1.2000000476837158,creatures/enemies/crabmonstrosity/crabmonstrosity01b_dif.tex,records/creatures/enemies/anm/anm_swampcrab.dbr,records/controllers/enemy/controller_swampcrab_melee.dbr,ControllerMonster,Common,1.0,CharacterAttackSpeedAverage,1.0,1.0,0.699999988079071,15.0,,4.0,8.0,4,3,5000,250.0,crabmonstrosity_attack_a01.anm|crabmonstrosity_attack_c01.anm,100.0|100.0,1.0|1.0,0.9667|0.9000,0.9333,0.9333,,Skill_AttackWave|Skill_AttackWeapon,2,Physical|Pierce|Cold,Pierce|Cold,SlowCold,,0,ShortRange,ShortRange,ShortRange:3,charLevel*1,0.0,0.0,,swampcrab_t1|swampcrab_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,2.0,2.0,6000,0.0,0,50,0.30000001192092896,0.699999988079071,0,9,0,Skill_AttackProjectileAreaEffect|Skill_AttackWave|Skill_AttackWeapon|Skill_Passive|Skill_PassiveOnLifeBuffSelf,attack:4|passive:5,Physical|Pierce|Cold,,,0,Physical|Pierce|Cold,Pierce|Cold,SlowCold,,0,12,crabmonstrosity01a
records/creatures/enemies/swampcrab_c01.dbr,Ugdenbog Stoneshell,swampcrab_c01,trash,OK,gdx1|sm1,trash,104,104,158,158,3,0,320.0,320.0,creatures/enemies/crabmonstrosity/crabmonstrosity01a.msh,crabmonstrosity,crabmonstrosity01a.msh,1.350000023841858,creatures/enemies/crabmonstrosity/crabmonstrosity01c_dif.tex,records/creatures/enemies/anm/anm_swampcrab.dbr,records/controllers/enemy/controller_swampcrab_melee.dbr,ControllerMonster,Champion,1.0,CharacterAttackSpeedAverage,1.0,1.0,0.699999988079071,15.0,,4.0,8.0,4,3,5000,250.0,crabmonstrosity_attack_a01.anm|crabmonstrosity_attack_c01.anm,100.0|100.0,1.0|1.0,0.9667|0.9000,0.9333,0.9333,,Skill_AttackWeapon|Skill_BuffRadiusToggled,2,Physical|Pierce,Pierce,,SlowDefensiveReduction,1,ShortRange,ShortRange,ShortRange:2,charLevel*1,0.0,0.0,,swampcrab_t1|swampcrab_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,2.0,2.0,6000,0.0,0,50,0.30000001192092896,0.699999988079071,0,9,0,Skill_AttackWeapon|Skill_BuffRadiusToggled|Skill_MonsterGenerator|Skill_Passive|Skill_PassiveOnLifeBuffSelf,attack:2|buff:1|passive:5|summon:1,Physical|Pierce,SlowDefensiveReduction,swampcrab_a00_summon.dbr,1,Physical|Pierce,Pierce,,SlowDefensiveReduction,1,12,crabmonstrosity01a
records/creatures/enemies/swampgolem_a01.dbr,Ugdenbog Golem,swampgolem_a01,trash,OK,gdx1|gdx2|sm1,trash,109,109,151,153,4,0,306.0,310.0,creatures/enemies/golem/golemswamp01a_phase01.msh,golem,golemswamp01a_phase01.msh,1.0,,records/creatures/enemies/anm/anm_swampgolem_phase01.dbr,records/controllers/enemy/controller_swampgolem.dbr,ControllerMonster,Champion,1.2000000476837158,CharacterAttackSpeedAverage,1.149999976158142,1.5499999523162842,1.0,15.0,,4.0,8.0,4,1,5000,250.0,golemswamp_phase01_attack_a01.anm|golemswamp_phase01_attack_b01.anm,100.0|100.0,1.25|1.25,1.3600|1.3600,1.36,1.1333,,Skill_AttackWave,1,Physical|Poison,Poison,SlowPoison,SlowAttackSpeed,1,ShortRange,ShortRange,ShortRange:1,(charLevel*1.1)+2,0.0,,,livingplant_t2|livingplant_t3|swampgolem_t2|swampgolem_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,100,0.5,1.0,0,6,0,Skill_AttackWave|Skill_Passive,attack:1|passive:5,Physical|Poison,SlowAttackSpeed,,0,Physical|Poison,Poison,SlowPoison,SlowAttackSpeed,1,7,golemswamp01a_phase01
records/creatures/enemies/thornedhorrorfrost_a01.dbr,Rimethorn Horror,thornedhorrorfrost_a01,trash,OK,gdx3|sm3,trash,109,109,152,152,1,0,308.0,308.0,creatures/enemies/thornedhorror/aetherhorrorb01.msh,thornedhorror,aetherhorrorb01.msh,0.6499999761581421,creatures/enemies/thornedhorror/frosthorrora01_dif.tex,records/creatures/enemies/anm/anm_thornedhorrorfrost.dbr,records/controllers/enemy/controller_thornedhorror.dbr,ControllerMonster,Champion,1.0,CharacterAttackSpeedAverage,1.0,1.159999966621399,1.25,15.0,,4.0,8.0,4,2,5000,250.0,thornedhorrora01_attack_01.anm|thornedhorrora01_attack_02.anm|thornedhorrora01_attack_01.anm,100.0|100.0|100.0,1.0|1.0|1.0,1.7000|1.7000|1.7000,1.7,1.7,,Skill_AttackWeapon|Skill_AttackWeaponCharge,2,Physical|Cold,Cold,,,0,ShortRange,ShortRange,ShortRange:1|LongRange:1,charLevel*1,0.0,0.0,,thornedhorrorfrost_t3,trash,125.0,12000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,15,0.20000000298023224,0.6000000238418579,0,6,0,Skill_AttackWeapon|Skill_AttackWeaponCharge|Skill_Passive,attack:2|passive:4,Physical|Cold,,,0,Physical|Cold,Cold,SlowCold,,0,8,aetherhorrorb01
records/creatures/enemies/thornedhorrorfrost_b01.dbr,Rimethorn Terror,thornedhorrorfrost_b01,trash,OK,gdx3|sm3,trash,109,109,152,152,4,0,308.0,308.0,creatures/enemies/thornedhorror/aetherhorrora01_frostranged.msh,thornedhorror,aetherhorrora01_frostranged.msh,0.8500000238418579,creatures/enemies/thornedhorror/frosthorrorb01_dif.tex,records/creatures/enemies/anm/anm_thornedhorrorfrost.dbr,records/controllers/enemy/controller_thornedhorror.dbr,ControllerMonster,Champion,1.0,CharacterAttackSpeedAverage,1.0,1.1200000047683716,1.2799999713897705,15.0,,4.0,8.0,4,3,5000,250.0,thornedhorrora01_attack_01.anm|thornedhorrora01_attack_02.anm|thornedhorrora01_attack_01.anm,100.0|100.0|100.0,1.0|1.0|1.0,1.7000|1.7000|1.7000,1.7,1.7,,Skill_AttackProjectileAreaEffect|Skill_AttackProjectileBurst|Skill_AttackWeapon,3,Physical|Pierce|Cold,Pierce|Cold,,SlowRunSpeed,1,ShortRange,ShortRange,ShortRange:1,charLevel*1,0.0,0.0,,thornedhorrorfrost_t3,trash,125.0,12000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,15,0.20000000298023224,0.6000000238418579,0,7,0,Skill_AttackProjectileAreaEffect|Skill_AttackProjectileBurst|Skill_AttackWeapon|Skill_Passive,attack:3|passive:4,Physical|Pierce|Cold,SlowRunSpeed,,0,Physical|Pierce|Cold,Pierce|Cold,SlowCold,SlowRunSpeed,1,10,aetherhorrora01_frostranged
records/creatures/enemies/thornedhorrorfrost_c01.dbr,Rimethorn Monstrosity,thornedhorrorfrost_c01,trash,OK,gdx3|sm3,trash,109,109,152,152,2,0,308.0,308.0,creatures/enemies/thornedhorror/aetherhorrora01_frost_lg.msh,thornedhorror,aetherhorrora01_frost_lg.msh,1.1200000047683716,creatures/enemies/thornedhorror/frosthorrorc01_dif.tex,records/creatures/enemies/anm/anm_thornedhorrorfrost.dbr,records/controllers/enemy/controller_thornedhorror.dbr,ControllerMonster,Champion,1.0,CharacterAttackSpeedAverage,1.0,1.1200000047683716,1.2799999713897705,15.0,,4.0,8.0,4,4,5000,250.0,thornedhorrora01_attack_01.anm|thornedhorrora01_attack_02.anm|thornedhorrora01_attack_01.anm,100.0|100.0|100.0,1.0|1.0|1.0,1.7000|1.7000|1.7000,1.7,1.7,,Skill_AttackProjectileAreaEffect|Skill_AttackWave|Skill_AttackWeapon|Skill_BuffRadiusToggled,4,Physical|Pierce|Cold,Pierce|Cold,,SlowTotalSpeed|SlowRunSpeed,2,ShortRange,ShortRange,ShortRange:1|MediumRange:1,charLevel*1,0.0,0.0,,thornedhorrorfrost_t3,trash,125.0,12000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,15,0.20000000298023224,0.6000000238418579,0,8,0,Skill_AttackProjectileAreaEffect|Skill_AttackWave|Skill_AttackWeapon|Skill_BuffRadiusToggled|Skill_Passive,attack:3|buff:1|passive:4,Physical|Pierce|Cold,SlowTotalSpeed|SlowRunSpeed,,0,Physical|Pierce|Cold,Pierce|Cold,SlowCold,SlowTotalSpeed|SlowRunSpeed,2,12,aetherhorrora01_frost_lg
records/creatures/enemies/wendigo_a01.dbr,Wendigo,wendigo_a01,trash,OK,gdx1|sm1,trash,103,103,153,153,1,0,310.0,310.0,creatures/enemies/wendigo/wendigo01a.msh,wendigo,wendigo01a.msh,1.0,,records/creatures/enemies/anm/anm_wendigo.dbr,records/controllers/enemy/controller_wendigo.dbr,ControllerMonster,Common,1.0,CharacterAttackSpeedAverage,1.0,1.0,1.2000000476837158,10.0,,4.0,8.0,4,2,5000,250.0,wendigo_attack_b01.anm|wendigo_attack_a01.anm,100.0|100.0,1.0|1.0,0.8333|1.0333,0.9333,0.9333,,Skill_AttackWeapon|Skill_AttackWeaponCharge,2,Physical|Life,Life,SlowLife,,0,LongRange,ShortRange,LongRange:1|ShortRange:1,charLevel*1,0.0,0.0,,wendigo_t1|wendigo_t2|wendigo_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,,,,,0.0,0,75,0.20000000298023224,0.6000000238418579,0,8,0,Skill_AttackProjectileAreaEffect|Skill_AttackWeapon|Skill_AttackWeaponCharge|Skill_Passive,attack:3|passive:5,Physical|Life,,,0,Physical|Life,Life,SlowBleeding|SlowLife,,0,10,wendigo01a
records/creatures/enemies/wendigo_b01.dbr,Wendigo ~ Flayer,wendigo_b01,trash,OK,gdx1|gdx2|sm1,trash,104,104,161,161,3,0,326.0,326.0,creatures/enemies/wendigo/wendigo01a.msh,wendigo,wendigo01a.msh,1.149999976158142,creatures/enemies/wendigo/wendigo01b_dif.tex,records/creatures/enemies/anm/anm_wendigo.dbr,records/controllers/enemy/controller_wendigo.dbr,ControllerMonster,Champion,1.0,CharacterAttackSpeedAverage,1.0,0.8999999761581421,1.2000000476837158,10.0,,4.0,8.0,4,4,5000,250.0,wendigo_attack_b01.anm|wendigo_attack_a01.anm,100.0|100.0,1.0|1.0,0.8333|1.0333,0.9333,0.9333,,Skill_AttackWeapon|Skill_AttackWeaponCharge|Skill_BuffAttackRadiusDuration|Skill_WeaponPool_ChargedLinear,4,Physical|Life,Life,SlowBleeding,,0,ShortRange,ShortRange,ShortRange:2|LongRange:1,charLevel*1,0.0,0.0,,wendigo_t1|wendigo_t2|wendigo_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,,,,,0.0,0,75,0.20000000298023224,0.6000000238418579,0,9,0,Skill_AttackWeapon|Skill_AttackWeaponCharge|Skill_BuffAttackRadiusDuration|Skill_Passive|Skill_WeaponPool_ChargedLinear,attack:3|buff:1|passive:5,Physical|Life,,,0,Physical|Life,Life,SlowBleeding|SlowLife,,0,13,wendigo01a
records/creatures/enemies/wendigo_b02.dbr,Wendigo ~ Marroweater,wendigo_b02,trash,OK,gdx1|gdx2|sm1,trash,104,104,153,161,2,0,310.0,326.0,creatures/enemies/wendigo/wendigo01b.msh,wendigo,wendigo01b.msh,1.149999976158142,creatures/enemies/wendigo/wendigo01c_dif.tex,records/creatures/enemies/anm/anm_wendigo.dbr,records/controllers/enemy/controller_wendigo.dbr,ControllerMonster,Champion,1.0,CharacterAttackSpeedAverage,1.0,0.8999999761581421,1.2000000476837158,10.0,,4.0,8.0,4,3,5000,250.0,wendigo_attack_b01.anm|wendigo_attack_a01.anm,100.0|100.0,1.0|1.0,0.8333|1.0333,0.9333,0.9333,,Skill_AttackBuffRadius|Skill_AttackWeapon|Skill_AttackWeaponCharge,3,Physical|Life,Life,SlowLife,,0,LongRange,ShortRange,LongRange:1|ShortRange:1|MediumRange:1,charLevel*1,0.0,0.0,,wendigo_t1|wendigo_t2|wendigo_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,,,,,0.0,0,75,0.20000000298023224,0.6000000238418579,0,8,0,Skill_AttackBuffRadius|Skill_AttackProjectileAreaEffect|Skill_AttackWeapon|Skill_Passive,attack:2|buff:1|passive:5,Physical|Life,,,0,Physical|Life,Life,SlowBleeding|SlowLife,,0,11,wendigo01b
records/creatures/enemies/wendigo_c01.dbr,Wendigo ~ Ancient,wendigo_c01,trash,OK,gdx1|gdx2|sm1,trash,105,105,153,153,1,0,310.0,310.0,creatures/enemies/wendigo/wendigo01b.msh,wendigo,wendigo01b.msh,1.2200000286102295,creatures/enemies/wendigo/wendigo01i_dif.tex,records/creatures/enemies/anm/anm_wendigo.dbr,records/controllers/enemy/controller_wendigo.dbr,ControllerMonster,Champion,1.0,CharacterAttackSpeedAverage,1.0,0.8999999761581421,1.2000000476837158,10.0,,4.0,8.0,4,5,5000,250.0,wendigo_attack_b01.anm|wendigo_attack_a01.anm,100.0|100.0,1.0|1.0,0.8333|1.0333,0.9333,0.9333,,Skill_AttackBuffRadius|Skill_AttackProjectileAreaEffect|Skill_AttackWeapon|Skill_BuffRadiusToggled,4,Physical|Life,Life,SlowBleeding,SlowOffensiveAbility,1,ShortRange,ShortRange,ShortRange:2|MediumRange:1,charLevel*1,0.0,0.0,,wendigo_t1|wendigo_t2|wendigo_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,,,,,0.0,0,75,0.20000000298023224,0.6000000238418579,0,10,0,Skill_AttackBuffRadius|Skill_AttackProjectileAreaEffect|Skill_AttackWeapon|Skill_BuffRadiusToggled|Skill_Passive,attack:3|buff:2|passive:5,Physical|Life,SlowOffensiveAbility,,0,Physical|Life,Life,SlowBleeding|SlowLife,SlowOffensiveAbility,1,15,wendigo01b
records/creatures/enemies/wendigocannibal_a01.dbr,Ugdenbog Wretch,wendigocannibal_a01,trash,OK,gdx1|sm1,trash,102,102,161,167,4,0,326.0,338.0,creatures/enemies/wendigo/wendigo_cannibal01a.msh,wendigo,wendigo_cannibal01a.msh,0.8999999761581421,,records/creatures/enemies/anm/anm_cannibal.dbr,records/controllers/enemy/controller_cannibal.dbr,ControllerMonster,Common,1.0,CharacterAttackSpeedAverage,1.0,1.0,0.75,15.0,,4.0,8.0,4,0,5000,250.0,cannibal_attack_a01.anm|cannibal_attack_b01.anm,100.0|100.0,1.25|1.25,0.8800|0.7200,0.8,0.8,,,0,,,,,0,,,,(charLevel*1)+2,0.0,0.0,,wendigo_t1|wendigo_t2|wendigo_t3|wendigocannibal_t2|wendigocannibal_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,50,0.20000000298023224,0.5,50,3,0,Skill_Passive,passive:3,Physical,,,0,Physical,,,,0,3,wendigo_cannibal01a
records/creatures/enemies/wendigocannibal_b01.dbr,Ugdenbog Turned,wendigocannibal_b01,trash,OK,gdx1|sm1,trash,103,103,153,167,7,0,310.0,338.0,creatures/enemies/wendigo/wendigo_cannibal01c.msh,wendigo,wendigo_cannibal01c.msh,1.0,,records/creatures/enemies/anm/anm_cannibal.dbr,records/controllers/enemy/controller_cannibal.dbr,ControllerMonster,Common,1.0,CharacterAttackSpeedAverage,1.0,1.0,0.75,15.0,,4.0,8.0,4,2,5000,250.0,cannibal_attack_a01.anm|cannibal_attack_b01.anm,100.0|100.0,1.25|1.25,0.8800|0.7200,0.8,0.8,,Skill_AttackProjectileAreaEffect|Skill_AttackWeapon,2,Life,Life,SlowBleeding|SlowLife,,0,ShortRange,ShortRange,ShortRange:1|AnyRange:1,(charLevel*1)+2,0.0,0.0,,wendigo_t1|wendigo_t2|wendigo_t3|wendigocannibal_t2|wendigocannibal_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,50,0.20000000298023224,0.5,50,6,0,Skill_AttackProjectileAreaEffect|Skill_AttackWeapon|Skill_Passive,attack:2|passive:4,Physical|Life,,,0,Physical|Life,Life,SlowBleeding|SlowLife,,0,8,wendigo_cannibal01c
records/creatures/enemies/wendigocannibal_c01.dbr,Ugdenbog Marked,wendigocannibal_c01,trash,OK,gdx1|sm1,trash,104,104,167,167,2,0,338.0,338.0,creatures/enemies/wendigo/wendigo_cannibal02a.msh,wendigo,wendigo_cannibal02a.msh,1.149999976158142,,records/creatures/enemies/anm/anm_cannibal.dbr,records/controllers/enemy/controller_cannibal.dbr,ControllerMonster,Champion,1.0,CharacterAttackSpeedAverage,1.0,1.100000023841858,0.75,15.0,,4.0,8.0,4,3,5000,250.0,cannibal_attack_a01.anm|cannibal_attack_b01.anm,100.0|100.0,1.25|1.25,0.8800|0.7200,0.8,0.8,,Skill_AttackBuff|Skill_AttackWeapon|Skill_BuffRadiusToggled,3,Life,Life,SlowLife,,0,ShortRange,ShortRange,ShortRange:2,(charLevel*1)+2,0.0,0.0,,wendigocannibal_t2|wendigocannibal_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,50,0.20000000298023224,0.5,50,8,0,SkillSecondary_Tether|Skill_AttackBuff|Skill_AttackWeapon|Skill_BuffRadiusToggled|Skill_Passive,attack:1|buff:2|other:1|passive:4,Physical|Life,SlowDefensiveAbility,,0,Physical|Life,Life,SlowBleeding|SlowLife,SlowDefensiveAbility,1,11,wendigo_cannibal02a
records/creatures/enemies/wraith_a01.dbr,Wraith,wraith_a01,trash,OK,gdx1|sm1,trash,109,109,168,168,2,0,340.0,340.0,creatures/enemies/wraith/wraith01a.msh,wraith,wraith01a.msh,1.0,,records/creatures/enemies/anm/anm_wraith.dbr,records/controllers/enemy/controller_wraith.dbr,ControllerMonster,Common,1.0,CharacterAttackSpeedAverage,1.0,0.8999999761581421,1.0,15.0,,4.0,8.0,4,1,5000,250.0,wraith_attack_a01.anm|wraith_attack_b01.anm|wraith_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2800|1.1733|0.9867,1.1467,1.1467,sHanded,Skill_AttackWeaponBlink,1,Cold|Lightning,Cold|Lightning,,SlowRunSpeed,1,LongRange,LongRange,LongRange:1,charLevel*1,0.0,0.0,,wraith_t2|wraith_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,30,2.0,2.0,5000,0.0,0,100,0.4000000059604645,1.0,0,5,0,Skill_AttackWeaponBlink|Skill_Passive,attack:1|passive:4,Physical|Cold|Lightning,SlowRunSpeed,,0,Physical|Cold|Lightning,Cold|Lightning,,SlowRunSpeed,1,6,wraith01a
records/creatures/enemies/wraith_b01.dbr,Spiteful Wraith,wraith_b01,trash,OK,gdx1|sm1,trash,109,109,168,168,1,0,340.0,340.0,creatures/enemies/wraith/wraith01a.msh,wraith,wraith01a.msh,1.149999976158142,creatures/enemies/wraith/wraith01b_dif.tex,records/creatures/enemies/anm/anm_wraith.dbr,records/controllers/enemy/controller_wraith.dbr,ControllerMonster,Champion,1.0,CharacterAttackSpeedAverage,1.0,0.800000011920929,1.0,15.0,,4.0,8.0,4,4,5000,250.0,wraith_attack_a01.anm|wraith_attack_b01.anm|wraith_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2800|1.1733|0.9867,1.1467,1.1467,sHanded,Skill_AttackBuffRadius|Skill_AttackRadius|Skill_AttackWeaponBlink|Skill_BuffRadius,4,Cold|Lightning|Life,Cold|Lightning|Life,SlowLifeLeach,SlowRunSpeed,1,ShortRange,ShortRange,ShortRange:2|LongRange:1,charLevel*1,0.0,0.0,,wraith_t2|wraith_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,30,2.0,2.0,5000,0.0,0,100,0.4000000059604645,1.0,0,8,0,Skill_AttackBuffRadius|Skill_AttackRadius|Skill_AttackWeaponBlink|Skill_BuffRadius|Skill_Passive,attack:2|buff:2|passive:4,Physical|Cold|Lightning|Life,SlowRunSpeed,,0,Physical|Cold|Lightning|Life,Cold|Lightning|Life,SlowLifeLeach,SlowRunSpeed,1,12,wraith01a
