record,char_level,base_life,life_passive_pct,passive_sources,ehp_w151,ehp_w160,ehp_w170
records/creatures/enemies/ghost_b01_summon.dbr,107,16767.4874,96.0,armorbase02.dbr[106]=96.0,181424,184442,187795
records/creatures/enemies/ghost_b01_summon.dbr,108,16975.7285,102.0,armorbase02.dbr[107]=102.0,184695,187751,191146
records/creatures/enemies/ghost_b02.dbr,103,15940.9765,69.0,armorbase02.dbr[102]=69.0,168177,171046,174234
records/creatures/enemies/ghost_b02.dbr,104,16146.628,74.0,armorbase02.dbr[103]=74.0,171154,174060,177289
records/creatures/enemies/ghost_b02_summon.dbr,106,16559.8876,88.0,armorbase02.dbr[105]=88.0,177853,180833,184145
records/creatures/enemies/ghost_b02_summon.dbr,107,16767.4874,96.0,armorbase02.dbr[106]=96.0,181424,184442,187795
records/creatures/enemies/ghost_b02_summon.dbr,108,16975.7285,102.0,armorbase02.dbr[107]=102.0,184695,187751,191146
records/creatures/enemies/ghost_b03.dbr,103,15940.9765,78.0,armorbase03.dbr[102]=78.0,169611,172481,175669
records/creatures/enemies/ghost_b03.dbr,104,16146.628,86.0,armorbase03.dbr[103]=86.0,173091,175998,179227
records/creatures/enemies/ghost_b03_summon.dbr,106,16559.8876,103.0,armorbase03.dbr[105]=103.0,180337,183317,186629
records/creatures/enemies/ghost_b03_summon.dbr,107,16767.4874,111.0,armorbase03.dbr[106]=111.0,183939,186957,190310
records/creatures/enemies/ghost_b03_summon.dbr,108,16975.7285,121.0,armorbase03.dbr[107]=121.0,187921,190976,194372
records/creatures/enemies/ghost_b04.dbr,104,16146.628,86.0,armorbase03.dbr[103]=86.0,173091,175998,179227
records/creatures/enemies/ghost_b04.dbr,105,16352.9331,94.0,armorbase03.dbr[104]=94.0,176611,179555,182825
records/creatures/enemies/ghost_b04_summon.dbr,106,16559.8876,103.0,armorbase03.dbr[105]=103.0,180337,183317,186629
records/creatures/enemies/ghost_b04_summon.dbr,107,16767.4874,111.0,armorbase03.dbr[106]=111.0,183939,186957,190310
records/creatures/enemies/ghost_b04_summon.dbr,108,16975.7285,121.0,armorbase03.dbr[107]=121.0,187921,190976,194372
records/creatures/enemies/ghostcrab_a01.dbr,103,8860.1931,69.0,armorbase02.dbr[102]=69.0,93475,95069,96841
records/creatures/enemies/ghostcrab_a01.dbr,104,8974.461,74.0,armorbase02.dbr[103]=74.0,95129,96744,98539
records/creatures/enemies/ghostcrab_b01.dbr,103,15945.9765,78.0,armorbase03.dbr[102]=78.0,169665,172535,175724
records/creatures/enemies/ghostcrab_b01.dbr,104,16151.628,86.0,armorbase03.dbr[103]=86.0,173145,176052,179283
records/creatures/enemies/ghostcrab_c01.dbr,104,25943.5735,86.0,armorbase03.dbr[103]=86.0,278115,282784,287973
records/creatures/enemies/ghostcrab_c01.dbr,105,26275.1086,94.0,armorbase03.dbr[104]=94.0,283771,288500,293755
records/creatures/enemies/ghostcrab_c01.dbr,106,26607.6874,103.0,armorbase03.dbr[105]=103.0,289757,294547,299868
records/creatures/enemies/giant_a01.dbr,103,38236.8541,78.0,armorbase03.dbr[102]=78.0,406840,413722,421370
records/creatures/enemies/giant_a01.dbr,104,38793.591,86.0,armorbase03.dbr[103]=86.0,415867,422850,430608
records/creatures/enemies/giant_b01.dbr,104,61815.0631,86.0,armorbase04.dbr[103]=86.0,662657,673784,686147
records/creatures/enemies/giant_b01.dbr,105,62705.8747,94.0,armorbase04.dbr[104]=94.0,677223,688510,701051
records/creatures/enemies/giant_b01.dbr,106,63600.9385,103.0,armorbase04.dbr[105]=103.0,692614,704062,716782
records/creatures/enemies/giant_c01.dbr,105,75614.9297,94.0,armorbase04.dbr[104]=94.0,816641,830251,845374
records/creatures/enemies/giant_c01.dbr,106,76694.8469,103.0,armorbase04.dbr[105]=103.0,835206,849011,864350
records/creatures/enemies/groblechthonic_a01.dbr,102,3118.0368,61.0,armorbase01.dbr[101]=61.0,32645,33207,33830
records/creatures/enemies/groblechthonic_a01.dbr,103,3157.4254,69.0,armorbase01.dbr[102]=69.0,33310,33879,34510
records/creatures/enemies/groblechthonic_a02.dbr,102,3118.0368,61.0,armorbase01.dbr[101]=61.0,32645,33207,33830
records/creatures/enemies/groblechthonic_a02.dbr,103,3157.4254,69.0,armorbase01.dbr[102]=69.0,33310,33879,34510
records/creatures/enemies/groblechthonic_b01.dbr,103,3994.5119,69.0,armorbase02.dbr[102]=69.0,42142,42861,43660
records/creatures/enemies/groblechthonic_b01.dbr,104,4044.4851,74.0,armorbase02.dbr[103]=74.0,42871,43599,44408
records/creatures/enemies/groblechthonic_b02.dbr,103,3994.5119,69.0,armorbase02.dbr[102]=69.0,42142,42861,43660
records/creatures/enemies/groblechthonic_b02.dbr,104,4044.4851,74.0,armorbase02.dbr[103]=74.0,42871,43599,44408
records/creatures/enemies/groblechthonic_c01.dbr,104,4044.4851,86.0,armorbase03.dbr[103]=86.0,43356,44084,44893
records/creatures/enemies/groblechthonic_c01.dbr,105,4094.5979,94.0,armorbase03.dbr[104]=94.0,44221,44958,45777
records/creatures/enemies/groblechthonic_c01.dbr,106,4144.8492,103.0,armorbase03.dbr[105]=103.0,45137,45883,46712
records/creatures/enemies/groblechthonic_c02.dbr,104,13176.208,74.0,armorbase02.dbr[103]=74.0,139667,142039,144674
records/creatures/enemies/groblechthonic_c02.dbr,105,13339.6226,82.0,armorbase02.dbr[104]=82.0,142467,144868,147536
records/creatures/enemies/groblechthonic_c02.dbr,106,13503.4892,88.0,armorbase02.dbr[105]=88.0,145027,147458,150158
records/creatures/enemies/groblefrost_a01.dbr,102,3118.0368,61.0,armorbase01.dbr[101]=61.0,32645,33207,33830
records/creatures/enemies/groblefrost_a01.dbr,103,3157.4254,69.0,armorbase01.dbr[102]=69.0,33310,33879,34510
records/creatures/enemies/groblefrost_a02.dbr,102,3118.0368,61.0,armorbase01.dbr[101]=61.0,32645,33207,33830
records/creatures/enemies/groblefrost_a02.dbr,103,3157.4254,69.0,armorbase01.dbr[102]=69.0,33310,33879,34510
records/creatures/enemies/groblefrost_b01.dbr,103,3994.5119,69.0,armorbase02.dbr[102]=69.0,42142,42861,43660
records/creatures/enemies/groblefrost_b01.dbr,104,4044.4851,74.0,armorbase02.dbr[103]=74.0,42871,43599,44408
records/creatures/enemies/groblesand_a01.dbr,102,3118.0368,61.0,armorbase01.dbr[101]=61.0,32645,33207,33830
records/creatures/enemies/groblesand_a01.dbr,103,3157.4254,69.0,armorbase01.dbr[102]=69.0,33310,33879,34510
records/creatures/enemies/groblesand_a02.dbr,102,3118.0368,61.0,armorbase01.dbr[101]=61.0,32645,33207,33830
records/creatures/enemies/groblesand_a02.dbr,103,3157.4254,69.0,armorbase01.dbr[102]=69.0,33310,33879,34510
records/creatures/enemies/groblesand_b01.dbr,103,3994.5119,69.0,armorbase02.dbr[102]=69.0,42142,42861,43660
records/creatures/enemies/groblesand_b01.dbr,104,4044.4851,74.0,armorbase02.dbr[103]=74.0,42871,43599,44408
records/creatures/enemies/groblesand_b02.dbr,103,3994.5119,69.0,armorbase02.dbr[102]=69.0,42142,42861,43660
records/creatures/enemies/groblesand_b02.dbr,104,4044.4851,74.0,armorbase02.dbr[103]=74.0,42871,43599,44408
records/creatures/enemies/groblesand_c01.dbr,104,4044.4851,86.0,armorbase03.dbr[103]=86.0,43356,44084,44893
records/creatures/enemies/groblesand_c01.dbr,105,4094.5979,94.0,armorbase03.dbr[104]=94.0,44221,44958,45777
records/creatures/enemies/groblesand_c01.dbr,106,4144.8492,103.0,armorbase03.dbr[105]=103.0,45137,45883,46712
records/creatures/enemies/groblesand_c02.dbr,104,13176.208,74.0,armorbase02.dbr[103]=74.0,139667,142039,144674
records/creatures/enemies/groblesand_c02.dbr,105,13339.6226,82.0,armorbase02.dbr[104]=82.0,142467,144868,147536
records/creatures/enemies/groblesand_c02.dbr,106,13503.4892,88.0,armorbase02.dbr[105]=88.0,145027,147458,150158
records/creatures/enemies/gryphonstone_a01.dbr,104,38793.591,86.0,armorbase03.dbr[103]=86.0,415867,422850,430608
records/creatures/enemies/gryphonstone_a01.dbr,105,39353.011,94.0,armorbase03.dbr[104]=94.0,425012,432096,439966
records/creatures/enemies/gryphonstone_a01.dbr,106,39915.1014,103.0,armorbase03.dbr[105]=103.0,434675,441860,449843
records/creatures/enemies/gryphonstone_b01.dbr,105,62605.8747,94.0,armorbase03.dbr[104]=94.0,676143,687412,699933
records/creatures/enemies/gryphonstone_b01.dbr,106,63500.9385,103.0,armorbase03.dbr[105]=103.0,691525,702955,715655
records/creatures/enemies/gryphonstone_c01.dbr,105,75614.9297,94.0,armorbase04.dbr[104]=94.0,816641,830251,845374
records/creatures/enemies/gryphonstone_c01.dbr,106,76694.8469,103.0,armorbase04.dbr[105]=103.0,835206,849011,864350
records/creatures/enemies/hellhound_witchgod_a01_summon.dbr,106,18167.4867,103.0,armorbase04.dbr[105]=103.0,197843,201114,204747
records/creatures/enemies/hellhound_witchgod_a01_summon.dbr,107,18395.0373,111.0,armorbase04.dbr[106]=111.0,201793,205104,208783
records/creatures/enemies/hellhound_witchgod_a01_summon.dbr,108,18623.2909,121.0,armorbase04.dbr[107]=121.0,206159,209512,213236
records/creatures/enemies/hellhound_witchgod_b01_summon.dbr,106,35780.4575,103.0,armorbase04.dbr[105]=103.0,389649,396089,403245
records/creatures/enemies/hellhound_witchgod_b01_summon.dbr,107,36229.3443,111.0,armorbase04.dbr[106]=111.0,397435,403957,411203
records/creatures/enemies/hellhound_witchgod_b01_summon.dbr,108,36679.6177,121.0,armorbase04.dbr[107]=121.0,406043,412645,419981
records/creatures/enemies/hero/aetherialcolossus_h01.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/hero/aetherialcolossus_h01.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/hero/aetherialcolossus_h02.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/hero/aetherialcolossus_h02.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/hero/aetherialcolossus_h03.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/hero/aetherialcolossus_h03.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/hero/aetherialcolossus_h04.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/hero/aetherialcolossus_h04.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/hero/aetherialcolossus_h05.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/hero/aetherialcolossus_h05.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/hero/aetherialcorruption_h01.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/aetherialcorruption_h01.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/aetherialcorruption_h02.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/aetherialcorruption_h02.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/aetherialcorruption_h03.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/aetherialcorruption_h03.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/aetherialcorruption_h04.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/aetherialcorruption_h04.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/aetherialcorruption_h05.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/aetherialcorruption_h05.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/aetherialfleshshaper_h01.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/aetherialfleshshaper_h01.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/aetherialfleshshaper_h02.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/aetherialfleshshaper_h02.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/aetherialfleshshaper_h03.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/aetherialfleshshaper_h03.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/aetherialfleshshaper_h04.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/aetherialfleshshaper_h04.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/aetherialfleshshaper_h05.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/aetherialfleshshaper_h05.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/aetherialimp_h01.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/aetherialimp_h01.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/aetherialimp_h02.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/aetherialimp_h02.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/aetherialimp_h03.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/aetherialimp_h03.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/aetherialimp_h04.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/aetherialimp_h04.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/aetherialimp_h05.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/aetherialimp_h05.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/basilisk_h01.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/basilisk_h01.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/basilisk_h02.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/basilisk_h02.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/basilisk_h03.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/basilisk_h03.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/basilisk_h04.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/basilisk_h04.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/basilisk_h05.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/basilisk_h05.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/chthoniandreadguard_h01.dbr,107,51868.8923,111.0,armorbase04.dbr[106]=111.0,569001,578338,588711
records/creatures/enemies/hero/chthoniandreadguard_h01.dbr,108,52597.8631,121.0,armorbase04.dbr[107]=121.0,582258,591725,602245
records/creatures/enemies/hero/chthoniandreadguard_h02.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/chthoniandreadguard_h02.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/chthoniandreadguard_h03.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/hero/chthoniandreadguard_h03.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/hero/chthoniandreadguard_h04.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/hero/chthoniandreadguard_h04.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/hero/chthoniandreadguard_h05.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/hero/chthoniandreadguard_h05.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/hero/chthoniandreadguard_h06.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/hero/chthoniandreadguard_h06.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/hero/chthonianfiend_h01.dbr,107,57998.5994,111.0,armorbase03.dbr[106]=111.0,636244,646684,658284
records/creatures/enemies/hero/chthonianfiend_h01.dbr,108,58813.2796,121.0,armorbase03.dbr[107]=121.0,651063,661649,673412
records/creatures/enemies/hero/chthonianfiend_h02.dbr,107,51868.8923,111.0,armorbase03.dbr[106]=111.0,569001,578338,588711
records/creatures/enemies/hero/chthonianfiend_h02.dbr,108,52597.8631,121.0,armorbase03.dbr[107]=121.0,582258,591725,602245
records/creatures/enemies/hero/chthonianfiend_h03.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/chthonianfiend_h03.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/chthonianfiend_h04.dbr,107,51868.8923,111.0,armorbase03.dbr[106]=111.0,569001,578338,588711
records/creatures/enemies/hero/chthonianfiend_h04.dbr,108,52597.8631,121.0,armorbase03.dbr[107]=121.0,582258,591725,602245
records/creatures/enemies/hero/chthonianfiend_h05.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/chthonianfiend_h05.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/chthonianrylok_h01.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/hero/chthonianrylok_h01.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/hero/chthonianrylok_h02.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/hero/chthonianrylok_h02.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/hero/chthonianrylok_h03.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/hero/chthonianrylok_h03.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/hero/chthonianrylok_h04.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
