kit_id,origin,franchise,gateA_group,core_movement,core_delivery,core_treatment,core_function,core_proxy,core_activation,core_dependency,kit_x,kit_y,atlas_point_x,atlas_point_y,cell_x,cell_y,dx,dy,mag,beyond_horizon,nc_amp,nc_geometry,nc_defense,nc_economy,nc_range,nc_tempo,nc_commit,attr_amp_x,attr_amp_y,attr_geometry_x,attr_geometry_y,attr_defense_x,attr_defense_y,attr_economy_x,attr_economy_y,attr_range_x,attr_range_y,attr_tempo_x,attr_tempo_y,attr_commit_x,attr_commit_y,attr_coredilution_x,attr_coredilution_y,attr_coresub_x,attr_coresub_y,attr_coresub_mag,attr_residual
poe1-freezing-pulse,survivor,PoE,,WALK,PROJECTILE,damage,hard-stop,solo,active,one-shot,0.26695516,0.77573975,0.26695516,0.77573975,0.23791268,0.57858741,0.02904248,0.19715234,0.19927998,0,var,single_target,mitigate,spend,dual,high,instant,0.0107649,0.10781406,-0.0060944,0.14321061,0.02669736,0.09551694,0.04978531,0.06515038,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,-0.11755905,-0.2858956,0.0,-0.0,1e-08,0.0
le-bladestorm-bd,survivor,le,,FREE-MOVE,ORBITAL,damage,none,light,active,one-shot,0.43057287,-0.14917106,0.43057287,-0.14917106,0.24692662,-0.07194854,0.18364625,-0.07722252,0.19922165,0,flat,other-rare,evade,spend,melee,high,instant,0.02834256,-0.01422725,0.17104882,-0.14904242,0.01807169,0.01509507,0.04978531,0.06515038,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,-0.12201308,0.03555171,0.0,0.0,0.0,0.0
poe1-seismic-trap,survivor,PoE,TOTEM-SENTRY,FREE-MOVE,SUMMON,damage,none,heavy,active,apply→detonate,-0.97992777,-0.4140864,-0.97992777,-0.4140864,-0.78321143,-0.38682457,-0.19671634,-0.02726183,0.19859639,0,flat,totem,tank,cooldown,ranged,med,instant,0.02834256,-0.01422725,-0.28239289,-0.1329291,-0.03522663,-0.0569643,-0.14758407,-0.07983229,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.44192168,0.16753536,-0.11113715,0.04777126,0.12096925,0.0
d2-fishyzon,survivor,Diablo,,ROOTED,PROJECTILE,damage,none,light,active,one-shot,0.14459392,0.51225077,0.14459392,0.51225077,0.26983631,0.3582234,-0.12524239,0.15402737,0.19851973,0,flat,single_target,mitigate,spend,ranged,med,instant,0.02834256,-0.01422725,-0.0060944,0.14321061,0.02669736,0.09551694,0.04978531,0.06515038,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.13333338,-0.17700781,0.0,0.0,0.0,0.0
gd-dee-witch-hunter,survivor,gd,,FREE-MOVE,PROJECTILE,damage,none,solo,active,build→spend,0.19086968,0.2908026,0.19086968,0.2908026,0.31074091,0.44878714,-0.11987123,-0.15798454,0.19831345,0,flat,circle,tank,spend,ranged,low,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00850001,0.06843719,-0.05888526,0.03154434,-0.02120073,0.01910441,-0.15354544,-0.22175779,0.0,-0.0,0.0,0.0
gd-bloody-pox-conjurer,survivor,gd,,FREE-MOVE,ZONE,damage,expose,solo,active,one-shot,-0.20869145,0.27843069,-0.20869145,0.27843069,-0.14428031,0.09150624,-0.06441114,0.18692445,0.19771076,0,flat,chain,tank,cooldown,ranged,low,instant,0.02834256,-0.01422725,0.10735022,0.26407803,-0.03522663,-0.0569643,-0.14758407,-0.07983229,-0.00850001,0.06843719,-0.05888526,0.03154434,-0.02120073,0.01910441,0.07129278,-0.0452157,-0.0,0.0,0.0,0.0
tl2-prismatic-embermage,survivor,Torchlight,,FREE-MOVE,PROJECTILE,damage,none,solo,active,one-shot,0.30853543,0.52948183,0.30853543,0.52948183,0.30776775,0.33178389,0.00076768,0.19769794,0.19769943,0,flat,single_target,glass,spend,ranged,high,instant,0.02834256,-0.01422725,-0.0060944,0.14321061,0.04453982,0.05246984,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.15207632,-0.16394334,0.0,-0.0,0.0,0.0
poe2-howa-invoker,survivor,PoE,,FREE-MOVE,ZONE,damage,none,solo,active,one-shot,-0.05872957,0.21117353,-0.05872957,0.21117353,-0.06859449,0.01378673,0.00986492,0.1973868,0.19763316,0,var,ground_targeted_circle,evade,spend,melee,high,instant,0.0107649,0.10781406,-0.14106233,0.0458897,0.01807169,0.01509507,0.04978531,0.06515038,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.03389438,-0.00681239,0.0,-0.0,0.0,0.0
hades2-hail-storm,survivor,Hades,,FREE-MOVE,ZONE,control,hard-stop,solo,triggered,one-shot,-0.19552348,0.35369644,-0.19552348,0.35369644,-0.00228537,0.31425829,-0.19323811,0.03943815,0.19722154,0,flat,ground_targeted_circle,glass,free,ranged,med,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,0.04453982,0.05246984,-0.03554758,0.06920484,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.00112926,-0.15528347,0.0,-0.0,0.0,0.0
poe1-sst,survivor,PoE,,WALK,PROJECTILE,damage,none,solo,active,one-shot,0.22268172,0.66820882,0.22268172,0.66820882,0.21808361,0.4711251,0.00459811,0.19708372,0.19713735,0,var,multi_projectile,mitigate,spend,dual,med,instant,0.0107649,0.10781406,0.08657371,0.16369518,0.02669736,0.09551694,0.04978531,0.06515038,0.02067763,0.02475544,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.10776097,-0.23279558,-0.0,0.0,0.0,0.0
d2-kicksin,survivor,Diablo,,WALK,ZONE,damage,none,light,active,build→spend,-0.09652654,0.2891981,-0.09652654,0.2891981,-0.27617553,0.20887617,0.17964899,0.08032193,0.19678763,0,flat,single_target,evade,free,melee,high,instant,0.02834256,-0.01422725,-0.0060944,0.14321061,0.01807169,0.01509507,-0.03554758,0.06920484,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.13646575,-0.10321133,0.0,-0.0,0.0,0.0
poe1-kinetic-fusillade,survivor,PoE,,WALK,PROJECTILE,damage,none,solo,active,one-shot,0.3102372,0.64408944,0.3102372,0.64408944,0.21808361,0.4711251,0.09215359,0.17296434,0.19598201,0,flat,multi_projectile,mitigate,unknown,ranged,high,instant,0.03050903,-0.01531476,0.09319131,0.17620785,0.02873808,0.10281815,0,0,-0.00914974,0.07366846,0.07101424,0.02959786,-0.02282129,0.02056473,-0.09932804,-0.21457794,-0.0,0.0,0.0,0.0
poe2-warbringer-totems,survivor,PoE,TOTEM-SENTRY,FREE-MOVE,SUMMON,damage,stun,heavy,active,apply→detonate,-0.83495443,-0.43940093,-0.83495443,-0.43940093,-0.91102485,-0.61993495,0.07607042,0.18053402,0.19590621,0,flat,totem,tank,spend,melee,low,instant,0.02834256,-0.01422725,-0.28239289,-0.1329291,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00635976,-0.07635051,-0.05888526,0.03154434,-0.02120073,0.01910441,0.4971978,0.26834978,-0.09518997,0.07685626,0.12234384,0.0
d4-infinimist,survivor,Diablo,,WALK,NOVA,damage,blind,solo,triggered,apply→detonate,-0.40463842,-0.33878224,-0.40463842,-0.33878224,-0.24062078,-0.23255006,-0.16401764,-0.10623218,0.1954151,0,flat,circle,tank,cooldown,melee,low,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,-0.03522663,-0.0569643,-0.14758407,-0.07983229,-0.00635976,-0.07635051,-0.05888526,0.03154434,-0.02120073,0.01910441,0.23743917,0.11016628,-0.23990189,0.00959866,0.24009384,0.0
tl2-hailstorm-embermage,survivor,Torchlight,,FREE-MOVE,ZONE,damage,hard-stop,light,active,one-shot,-0.16361704,0.25503622,-0.16361704,0.25503622,-0.16963547,0.05999401,0.00601843,0.19504221,0.19513504,0,flat,ground_targeted_circle,glass,spend,dual,low,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,0.04453982,0.05246984,0.04978531,0.06515038,0.02067763,0.02475544,-0.05888526,0.03154434,-0.02120073,0.01910441,0.08382145,-0.02964465,0.0,-0.0,0.0,0.0
di-monk-sss,survivor,Diablo,,ROOTED,ZONE,damage,stun,solo,active,one-shot,-0.04966343,-0.29059786,-0.04966343,-0.29059786,-0.09752211,-0.10254412,0.04785868,-0.18805374,0.19404809,0,spiky,other-rare,evade,cooldown,melee,high,instant,-0.08027702,0.00480611,0.17104882,-0.14904242,0.01807169,0.01509507,-0.14758407,-0.07983229,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.04818829,0.05066981,0.0,0.0,1e-08,0.0
poe1-glacial-cascade-mines,survivor,PoE,TOTEM-SENTRY,FREE-MOVE,SUMMON,damage,hard-stop,heavy,active,apply→detonate,-0.95160579,-0.26703755,-0.95160579,-0.26703755,-0.7605556,-0.26404289,-0.19105019,-0.00299466,0.19107366,0,spiky,totem,tank,cooldown,ranged,high,instant,-0.08027702,0.00480611,-0.28239289,-0.1329291,-0.03522663,-0.0569643,-0.14758407,-0.07983229,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,0.4321236,0.11443534,-0.1139639,0.03245188,0.11849429,0.0
tq-ice-shard-oracle,survivor,TitanQuest,,FREE-MOVE,PROJECTILE,damage,hard-stop,solo,active,one-shot,0.30072397,0.62689122,0.30072397,0.62689122,0.32759683,0.43924619,-0.02687286,0.18764503,0.18955951,0,flat,single_target,mitigate,spend,ranged,high,instant,0.02834256,-0.01422725,-0.0060944,0.14321061,0.02669736,0.09551694,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.1618744,-0.21704335,-0.0,0.0,0.0,0.0
d2-poison-nova-necro,survivor,Diablo,,WALK,NOVA,damage,none,light,active,one-shot,0.2801646,-0.12772563,0.2801646,-0.12772563,0.12997876,-0.24280006,0.15018584,0.11507443,0.18920336,0,flat,other-rare,mitigate,spend,dual,med,instant,0.02834256,-0.01422725,0.17104882,-0.14904242,0.02669736,0.09551694,0.04978531,0.06515038,0.02067763,0.02475544,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.064226,0.11997404,0.0,0.0,0.0,0.0
vs-holy-wand,survivor,vs,,FREE-MOVE,PROJECTILE,damage,none,solo,active,one-shot,0.27752466,0.51729023,0.27752466,0.51729023,0.30776775,0.33178389,-0.03024309,0.18550634,0.18795544,0,flat,single_target,glass,finite,ranged,high,instant,0.02834256,-0.01422725,-0.0060944,0.14321061,0.04453982,0.05246984,0.01877454,0.05295878,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.15207632,-0.16394334,0.0,-0.0,0.0,0.0
poe1-cwdt-loop,survivor,PoE,TRAP-MINE,WALK,NOVA,damage,hex,solo,triggered,one-shot,0.30795276,0.15909544,0.30795276,0.15909544,0.28397059,-0.02665392,0.02398217,0.18574936,0.18729113,0,flat,circle,mitigate,free,dual,high,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,0.02669736,0.09551694,-0.03554758,0.06920484,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,-0.1403175,0.01317042,0.0,0.0,0.0,0.0
di-blood-knight,survivor,Diablo,,FREE-MOVE,ZONE,damage,fear,solo,active,one-shot,-0.27415749,-0.0174138,-0.27415749,-0.0174138,-0.08798547,-0.02399364,-0.18617202,0.00657984,0.18628826,0,flat,ground_targeted_circle,tank,generator-spender,dual,high,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,-0.03522663,-0.0569643,-0.01476915,-0.04112723,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,0.17278295,0.02182191,-0.26168776,-0.02016892,0.26246385,0.0
gd-berserker-wereforms,survivor,gd,,WALK,ZONE,damage,hard-stop,solo,active,one-shot,-0.19329973,0.08264223,-0.19329973,0.08264223,-0.13844955,0.26059025,-0.05485018,-0.17794802,0.18620966,0,flat,ground_targeted_circle,tank,unknown,melee,high,instant,0.03050903,-0.01531476,-0.15184498,0.04939745,-0.03791932,-0.06131858,0,0,-0.00684589,-0.08218665,0.07101424,0.02959786,-0.02282129,0.02056473,0.06305803,-0.11868805,-0.0,-0.0,1e-08,0.0
poe1-flicker,survivor,PoE,,FREE-MOVE,ZONE,damage,none,solo,active,one-shot,-0.01492184,-0.16436879,-0.01492184,-0.16436879,-0.06859449,0.01378673,0.05367265,-0.17815552,0.18606489,0,flat,dash_attack,mitigate,generator-spender,melee,high,instant,0.02834256,-0.01422725,-0.05890347,-0.18175558,0.02669736,0.09551694,-0.01476915,-0.04112723,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.03389438,-0.00681239,0.0,-0.0,0.0,0.0
vs-hellfire,survivor,vs,,FREE-MOVE,PROJECTILE,damage,none,solo,active,one-shot,0.21913775,0.17041736,0.21913775,0.17041736,0.30776775,0.33178389,-0.08863,-0.16136653,0.18410441,0,spiky,other-rare,glass,finite,ranged,med,instant,-0.08027702,0.00480611,0.17104882,-0.14904242,0.04453982,0.05246984,0.01877454,0.05295878,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.15207632,-0.16394334,0.0,-0.0,0.0,0.0
d2-nova-sorc,survivor,Diablo,,FREE-MOVE,NOVA,damage,none,solo,active,one-shot,0.50439393,-0.23772718,0.50439393,-0.23772718,0.34053296,-0.32088625,0.16386097,0.08315907,0.18375486,0,flat,other-rare,glass,spend,melee,high,instant,0.02834256,-0.01422725,0.17104882,-0.14904242,0.04453982,0.05246984,0.04978531,0.06515038,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,-0.16826649,0.15855852,0.0,0.0,0.0,0.0
hot-sage-ring-blades,survivor,hot,,FREE-MOVE,ORBITAL,damage,none,solo,active,one-shot,0.5452233,0.02029693,0.5452233,0.02029693,0.36779668,-0.01069351,0.17742662,0.03099044,0.18011278,0,flat,other-rare,glass,spend,dual,high,instant,0.02834256,-0.01422725,0.17104882,-0.14904242,0.04453982,0.05246984,0.04978531,0.06515038,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,-0.18173823,0.00528395,0.0,-0.0,0.0,0.0
poe1-boneshatter,survivor,PoE,,WALK,ZONE,damage,none,solo,active,build→spend,-0.17228468,0.09089469,-0.17228468,0.09089469,-0.15530547,0.27013119,-0.01697921,-0.1792365,0.18003893,0,flat,ground_targeted_circle,tank,self-cost,melee,high,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,-0.03522663,-0.0569643,0.01581562,0.00929444,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.07674061,-0.13347909,-0.0,0.0,0.0,0.0
d4-rabies-lacerate,survivor,Diablo,,FREE-MOVE,ZONE,damage,none,solo,active,one-shot,-0.02226044,0.18747159,-0.02226045,0.18747159,-0.06859449,0.01378673,0.04633405,0.17368486,0.17975893,0,flat,chain,tank,unknown,melee,low,instant,0.03050903,-0.01531476,0.11555595,0.28426386,-0.03791932,-0.06131858,0,0,-0.00684589,-0.08218665,-0.06338639,0.03395556,-0.02282129,0.02056473,0.03124194,-0.00627928,0.0,-0.0,0.0,0.0
tli-carino2-lethal-flash,survivor,Torchlight,,FREE-MOVE,PROJECTILE,damage,none,solo,active,one-shot,0.13053576,0.3577534,0.13053576,0.3577534,0.30776775,0.33178389,-0.17723199,0.02596951,0.17912452,0,spiky,melee_strike,evade,finite,ranged,high,instant,-0.08027702,0.00480611,-0.0179956,0.0020152,0.01807169,0.01509507,0.01877454,0.05295878,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.15207632,-0.16394334,0.0,-0.0,0.0,0.0
poe1-hoag,survivor,PoE,,WALK,ZONE,damage,hex,heavy,triggered,one-shot,-0.51884431,-0.16067089,-0.51884431,-0.16067089,-0.52904406,0.01811008,0.01019975,-0.17878097,0.17907169,0,flat,ground_targeted_circle,tank,generator-spender,melee,med,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,-0.03522663,-0.0569643,-0.01476915,-0.04112723,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.2614149,-0.00894868,-0.0,0.0,0.0,0.0
tq-trap-magician,survivor,TitanQuest,,FREE-MOVE,SUMMON,damage,none,heavy,active,apply→detonate,-0.76027084,-0.20923596,-0.76027084,-0.20923596,-0.78321143,-0.38682457,0.02294059,0.17758861,0.17906419,0,flat,totem,evade,finite,ranged,med,instant,0.02834256,-0.01422725,-0.28239289,-0.1329291,0.01807169,0.01509507,0.01877454,0.05295878,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.44192168,0.16753536,-0.11113715,0.04777126,0.12096925,0.0
d2-charger,survivor,Diablo,,FREE-MOVE,ZONE,damage,none,solo,active,one-shot,-0.19246935,-0.11543144,-0.19246935,-0.11543144,-0.06859449,0.01378673,-0.12387486,-0.12921817,0.17900368,0,spiky,dash_attack,evade,spend,melee,low,instant,-0.08027702,0.00480611,-0.05890347,-0.18175558,0.01807169,0.01509507,0.04978531,0.06515038,-0.00635976,-0.07635051,-0.05888526,0.03154434,-0.02120073,0.01910441,0.03389438,-0.00681239,0.0,-0.0,0.0,0.0
d3-pestilence-lance,survivor,Diablo,TRAP-MINE,WALK,ZONE,damage,none,solo,triggered,one-shot,-0.34223424,0.31930882,-0.34223424,0.31930882,-0.18670449,0.23260193,-0.15552975,0.08670689,0.17806625,0,spiky,single_target,tank,free,ranged,med,instant,-0.08027702,0.00480611,-0.0060944,0.14321061,-0.03522663,-0.0569643,-0.03554758,0.06920484,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.09225571,-0.11493487,0.0,-0.0,0.0,0.0
chr-crown-proc-engine,survivor,chronicon,TRAP-MINE,FREE-MOVE,PROJECTILE,damage,none,solo,triggered,one-shot,0.20882267,0.57374004,0.20882267,0.57374004,0.27934189,0.41125787,-0.07051922,0.16248217,0.17712543,0,flat,single_target,glass,free,ranged,high,instant,0.02834256,-0.01422725,-0.0060944,0.14321061,0.04453982,0.05246984,-0.03554758,0.06920484,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.13803034,-0.20321357,0.0,-0.0,0.0,0.0
le-manifest-armor,survivor,le,,FREE-MOVE,ZONE,damage,stun,heavy,active,one-shot,-0.51327736,-0.31864006,-0.51327736,-0.31864006,-0.58434793,-0.48014763,0.07107057,0.16150757,0.17645317,0,flat,ground_targeted_circle,tank,finite,melee,med,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,-0.03522663,-0.0569643,0.01877454,0.05295878,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.28874202,0.23725385,0.0,-0.0,0.0,0.0
tq-onslaught-assassin,survivor,TitanQuest,,FREE-MOVE,ZONE,damage,none,solo,triggered,build→spend,0.06903897,0.14465027,0.06903897,0.14465027,-0.09404718,0.21026396,0.16308615,-0.06561369,0.17579036,0,flat,melee_strike,evade,spend,melee,high,instant,0.02834256,-0.01422725,-0.0179956,0.0020152,0.01807169,0.01509507,0.04978531,0.06515038,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.04647124,-0.10389708,-0.0,-0.0,0.0,0.0
vs-unholy-vespers,survivor,vs,,FREE-MOVE,ORBITAL,damage,stun,solo,active,one-shot,0.43058503,-0.19621157,0.43058503,-0.19621157,0.25593044,-0.2147189,0.17465459,0.01850733,0.17563242,0,flat,other-rare,glass,finite,melee,high,instant,0.02834256,-0.01422725,0.17104882,-0.14904242,0.04453982,0.05246984,0.01877454,0.05295878,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,-0.12646211,0.10609838,0.0,0.0,1e-08,0.0
poe1-wormblaster,survivor,PoE,,WALK,PROJECTILE,damage,none,solo,triggered,one-shot,0.29260165,0.69151462,0.29260165,0.69151462,0.18965775,0.55059909,0.1029439,0.14091553,0.17451255,0,flat,multi_projectile,mitigate,finite,ranged,high,instant,0.02834256,-0.01422725,0.08657371,0.16369518,0.02669736,0.09551694,0.01877454,0.05295878,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.09371499,-0.27206581,0.0,-0.0,0.0,0.0
ud-seal-veil-daimonios,survivor,undecember,,FREE-MOVE,ZONE,damage,none,solo,active,one-shot,-0.11143194,-0.15465486,-0.11143194,-0.15465486,-0.06859449,0.01378673,-0.04283745,-0.16844159,0.17380338,0,flat,ground_targeted_circle,glass,reserve,dual,med,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,0.04453982,0.05246984,0.05291033,-0.24346422,0.02067763,0.02475544,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.03389438,-0.00681239,0.0,-0.0,0.0,0.0
chr-bee-warden,survivor,chronicon,,FREE-MOVE,NOVA,damage,none,heavy,active,one-shot,0.08722598,-0.52544862,0.08722599,-0.52544862,-0.06335424,-0.61079523,0.15058022,0.08534661,0.17308509,0,flat,circle,evade,reserve,dual,low,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,0.01807169,0.01509507,0.05291033,-0.24346422,0.02067763,0.02475544,-0.05888526,0.03154434,-0.02120073,0.01910441,0.03130503,0.30181034,0.0,0.0,0.0,0.0
d2-summon-druid,survivor,Diablo,,ROOTED,ZONE,damage,none,heavy,active,one-shot,-0.21653587,-0.19136147,-0.21653587,-0.19136147,-0.38954307,-0.18842771,0.1730072,-0.00293376,0.17303207,0,flat,single_target,tank,reserve,dual,low,instant,0.02834256,-0.01422725,-0.0060944,0.14321061,-0.03522663,-0.0569643,0.05291033,-0.24346422,0.02067763,0.02475544,-0.05888526,0.03154434,-0.02120073,0.01910441,0.1924837,0.0931072,0.0,-0.0,0.0,0.0
d2-conc-barb,survivor,Diablo,,ROOTED,ZONE,damage,none,solo,active,one-shot,-0.05633765,-0.05609253,-0.05633765,-0.05609253,0.01434413,0.10148127,-0.07068178,-0.1575738,0.17270036,0,flat,melee_strike,tank,spend,melee,med,instant,0.02834256,-0.01422725,-0.0179956,0.0020152,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.00708782,-0.05014462,0.0,-0.0,1e-08,0.0
gd-canister-saboteur,survivor,gd,,FREE-MOVE,ZONE,damage,stun,solo,active,apply→detonate,-0.7703136,-0.2164698,-0.7703136,-0.2164698,-0.60232762,-0.25316971,-0.16798598,0.03669991,0.17194817,0,spiky,ground_targeted_circle,tank,cooldown,dual,med,instant,-0.08027702,0.00480611,-0.14106233,0.0458897,-0.03522663,-0.0569643,-0.14758407,-0.07983229,0.02067763,0.02475544,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.29762627,0.12509796,0.0,-0.0,1e-08,0.0
d3-typhon-hydra,survivor,Diablo,,FREE-MOVE,ZONE,damage,none,heavy,active,one-shot,-0.49021816,-0.10611156,-0.49021816,-0.10611156,-0.47248169,-0.27612225,-0.01773647,0.17001069,0.17093337,0,flat,single_target,tank,cooldown,ranged,med,instant,0.02834256,-0.01422725,-0.0060944,0.14321061,-0.03522663,-0.0569643,-0.14758407,-0.07983229,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.23346591,0.13643943,0.0,0.0,0.0,0.0
ud-summon-strand,survivor,undecember,,FREE-MOVE,NOVA,damage,none,heavy,active,one-shot,0.08246264,-0.52209354,0.08246264,-0.52209354,-0.06335424,-0.61079523,0.14581688,0.08870169,0.17067675,0,flat,circle,glass,reserve,ranged,med,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,0.04453982,0.05246984,0.05291033,-0.24346422,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.03130503,0.30181034,0.0,0.0,0.0,0.0
gd-cadence-witchblade,survivor,gd,,WALK,ZONE,damage,none,solo,active,apply→detonate,-0.49670432,-0.05495923,-0.49670432,-0.05495923,-0.58014552,0.09019688,0.0834412,-0.14515611,0.16742978,0,spiky,melee_strike,tank,finite,melee,med,instant,-0.08027702,0.00480611,-0.0179956,0.0020152,-0.03522663,-0.0569643,0.01877454,0.05295878,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.2866655,-0.04456871,-0.0,0.0,0.0,0.0
poe1-elemental-hit,survivor,PoE,,FREE-MOVE,PROJECTILE,damage,none,solo,active,one-shot,0.14061622,0.32542694,0.14061622,0.32542694,0.30776775,0.33178389,-0.16715153,-0.00635695,0.16727237,0,spiky,circle,mitigate,spend,ranged,med,instant,-0.08027702,0.00480611,0.07935898,-0.04927153,0.02669736,0.09551694,0.04978531,0.06515038,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.15207632,-0.16394334,0.0,-0.0,0.0,0.0
d3-s6-impale,survivor,Diablo,,FREE-MOVE,ZONE,damage,none,solo,active,one-shot,0.00033262,0.16539703,0.00033262,0.16539703,-0.06859449,0.01378673,0.06892711,0.1516103,0.16654318,0,spiky,melee_strike,evade,spend,dual,high,instant,-0.08027702,0.00480611,-0.0179956,0.0020152,0.01807169,0.01509507,0.04978531,0.06515038,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,0.03389438,-0.00681239,0.0,-0.0,0.0,0.0
