actor_kind,owner_record,record,display_name,stratum,level_used,surface,slot,tree_index,skill,skill_class,root_skill,nest_depth,nest_via_field,nest_parent_skill,provenance_dbr_path,arz_owners,damage_type,template_group,kind,rank_source,skill_level_equation,rank_raw,rank_used,n_ranks,rank_grade,char_level_equation,char_level_adjusted,rank_used_alt_basis,min,max,max_effective,min_grade,max_grade,dot_duration_s,dot_duration_max_s,dot_dps_if_field_is_per_second,dot_dps_if_field_is_total,chance_pct,is_global,is_xor,modifier_pct,skill_cooldown_s,skill_charge_duration_s,skill_active_duration_s,skill_target_radius,skill_target_number,skill_target_angle,skill_target_interval_s,time_between_attacks_ms,rank_table_min,rank_table_max,rank_table_duration,status,projectile,projectile_velocity,projectile_distance,projectile_launch_angle,projectile_explosion_radius,projectile_number,projectile_launch_number,projectile_piercing_chance,projectile_dmg_range1_min,projectile_dmg_range1_max,projectile_dmg_range1_scale,projectile_dmg_range2_min,projectile_dmg_range2_max,projectile_dmg_range2_scale,projectile_dmg_range3_min,projectile_dmg_range3_max,projectile_dmg_range3_scale,wave_start_width,wave_end_width,wave_depth,wave_distance,wave_time_s,expansion_time_s,skill_allows_warmup,warmup_effect,skill_charge_level,camera_shake_duration_s,weapon_damage_pct,instant_cast,distance_profile
roster,,records/creatures/enemies/devotion/chthonianservitor_h03.dbr,Ukog'Dal ~ Electrified,devotion,109,tree,,12,records/skills/nonplayerskills/heroskills/archetypes/electrified_passivestatmodifier.dbr,Skill_Passive,records/skills/nonplayerskills/heroskills/archetypes/electrified_passivestatmodifier.dbr,0,,,records/skills/nonplayerskills/heroskills/archetypes/electrified_passivestatmodifier.dbr,base,Lightning,Offensive Lightning,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+5,114.0,29,306.0,,306.0,EXACT,ABSENT,,,,,,False,False,0.0,,,,,,,,,6|12|21|30|42|51|60|72|84|93|105|114|126|138|150|162|174|186|198|210|222|234|246|258|270|282|294|306|321|333|345|360|372|384|399|411|423|438|450|465|477|492|504|516|531|546|558|573|585|600|612|627|642|654|669|684|696|711|726|738,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roster,,records/creatures/enemies/devotion/chthonianservitor_h03.dbr,Ukog'Dal ~ Electrified,devotion,109,tree,,13,records/skills/nonplayerskills/heroskills/archetypes/electrified_lightningnova.dbr,Skill_AttackProjectileRing,records/skills/nonplayerskills/heroskills/archetypes/electrified_lightningnova.dbr,0,,,records/skills/nonplayerskills/heroskills/archetypes/electrified_lightningnova.dbr,base,Lightning,Offensive Lightning,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+5,114.0,29,1516.0,0.0,1516.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,1.0,,,,,,,,81|123|166|212|258|306|356|405|456|507|558|610|664|718|772|826|882|938|994|1050|1107|1166|1222|1281|1340|1398|1456|1516|1576|1636|1696|1756|1818|1878|1940|2001|2064|2126|2188|2250|2313|2376|2439|2504|2566|2631|2694|2758|2823|2889|2954|3018|3084|3148|3214|3280|3346|3412|3478|3544,0,,OK,records/fx/skillsother/projectile/lightningorbnova_fxprojectile.dbr,16.0,20.0,,,,18,,0.0,2.0,50,2.0,10.0,100,10.0,20.0,150,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/devotion/chthonianservitor_h03.dbr,Ukog'Dal ~ Electrified,devotion,109,tree,,14,records/skills/nonplayerskills/heroskills/jaron_lightningfield.dbr,Skill_BuffAttackRadiusDuration,records/skills/nonplayerskills/heroskills/jaron_lightningfield.dbr,0,,,records/skills/nonplayerskills/heroskills/jaron_lightningfield.dbr,base,Lightning,Offensive Lightning,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+5,114.0,29,818.0,0.0,818.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,5.0,2.5,,,,,20|43|67|92|118|144|171|199|227|256|285|314|343|373|403|434|465|496|527|559|590|622|654|687|719|752|785|818|851|885|919|952|986|1020|1055|1089|1123|1158|1193|1228|1263|1298|1333|1369|1404|1440|1475|1511|1547|1583|1620|1656|1692|1729|1765|1802|1839|1876|1913|1950,0,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Short
roster,,records/creatures/enemies/devotion/dranghoul_h02.dbr,Fariim ~ Bramble,devotion,109,slot,special1,,records/skills/nonplayerskillsgdx3/attackmelee/dranghoul_butcher.dbr,,records/skills/nonplayerskillsgdx3/attackmelee/dranghoul_butcher.dbr,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SKILL-UNRESOLVED-IN-ARZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roster,,records/creatures/enemies/devotion/dranghoul_h02.dbr,Fariim ~ Bramble,devotion,109,slot,special3,,records/skills/nonplayerskills/heroskills/gastris_poisonfumes.dbr,Skill_AttackProjectileAreaEffect,records/skills/nonplayerskills/heroskills/gastris_poisonfumes.dbr,0,,,records/skills/nonplayerskills/heroskills/gastris_poisonfumes.dbr,base,SlowPoison,Offensive Slow Poison,dot,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,819.0,0.0,819.0,EXACT,SCALAR,2.0,0.0,819.0,409.5,0.0,False,False,0.0,,,,,,,,,21|44|68|93|119|145|172|200|228|257|286|315|344|374|404|435|466|497|528|560|591|623|655|688|720|753|786|819|852|886|920|953|987|1021|1056|1090|1124|1159|1194|1229|1264|1299|1334|1370|1405|1441|1476|1512|1548|1584|1621|1657|1693|1730|1766|1803|1840|1877|1914|1951,0,2,OK,records/fx/skillsother/projectile_aoe/fx_poisoncloud_large_projectile01.dbr,,20.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,Maximum
roster,,records/creatures/enemies/devotion/dranghoul_h02.dbr,Fariim ~ Bramble,devotion,109,tree,,2,records/skills/nonplayerskills/passive/damagebase_physical03.dbr,Skill_Passive,records/skills/nonplayerskills/passive/damagebase_physical03.dbr,0,,,records/skills/nonplayerskills/passive/damagebase_physical03.dbr,base,Physical,Offensive Physical,direct,TREE-LEVEL-EQUATION,charLevel*1,109.0,109,210,MEASURED,charLevel*1,109.0,109,634.0,834.0,834.0,EXACT,EXACT,,,,,0.0,False,False,20.0,,,,,,,,,29|32|35|38|39|44|49|55|60|66|72|76|80|84|90|94|98|102|110|116|122|127|133|140|145|150|155|160|165|170|175|177|183|189|197|204|212|218|222|229|237|243|250|257|264|270|279|285|291|299|306|313|319|325|332|338|344|350|357|364|...(150 more),36|39|45|48|51|55|59|64|70|76|81|88|92|100|106|113|119|126|133|139|147|153|163|166|176|183|191|197|208|216|225|234|242|251|261|269|280|288|294|303|313|321|333|341|350|359|369|377|386|396|404|414|422|430|441|449|455|466|474|483|...(150 more),,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roster,,records/creatures/enemies/devotion/dranghoul_h02.dbr,Fariim ~ Bramble,devotion,109,tree,,6,records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoulchampion.dbr,Skill_Passive,records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoulchampion.dbr,0,,,records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoulchampion.dbr,gdx3,Life,Offensive Life,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,63,MEASURED,charLevel*1,109.0,28,299.0,0.0,299.0,EXACT,SCALAR,,,,,0.0,False,False,,,,,,,,,,15|25|36|48|56|65|75|86|98|106|119|128|139|149|160|170|181|190|201|212|224|235|245|255|265|276|289|299|311|322|331|342|355|365|376|388|399|410|419|431|442|452|464|476|486|499|511|520|532|544|555|565|575|588|600|610|622|632|644|656|...(3 more),0,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roster,,records/creatures/enemies/devotion/dranghoul_h02.dbr,Fariim ~ Bramble,devotion,109,tree,,6,records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoulchampion.dbr,Skill_Passive,records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoulchampion.dbr,0,,,records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoulchampion.dbr,gdx3,Pierce,Offensive Pierce,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,63,MEASURED,charLevel*1,109.0,28,299.0,0.0,299.0,EXACT,SCALAR,,,,,0.0,False,False,30.0,,,,,,,,,15|25|36|48|56|65|75|86|98|106|119|128|139|149|160|170|181|190|201|212|224|235|245|255|265|276|289|299|311|322|331|342|355|365|376|388|399|410|419|431|442|452|464|476|486|499|511|520|532|544|555|565|575|588|600|610|622|632|644|656|...(3 more),0,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roster,,records/creatures/enemies/devotion/dranghoul_h02.dbr,Fariim ~ Bramble,devotion,109,tree,,6,records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoulchampion.dbr,Skill_Passive,records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoulchampion.dbr,0,,,records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoulchampion.dbr,gdx3,SlowBleeding,Offensive Slow Bleeding,dot,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,63,MEASURED,charLevel*1,109.0,28,175.0,0.0,175.0,EXACT,SCALAR,3.0,0.0,175.0,58.3333,30.0,False,False,30.0,,,,,,,,,10|16|22|28|34|39|45|51|57|63|70|76|82|87|94|100|106|112|118|125|131|137|144|149|156|162|169|175|182|188|194|200|207|214|220|226|233|239|245|252|258|265|271|278|284|291|298|304|311|317|324|330|336|343|350|356|363|369|376|383|...(3 more),0,3,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roster,,records/creatures/enemies/devotion/dranghoul_h02.dbr,Fariim ~ Bramble,devotion,109,tree,,8,records/skills/nonplayerskillsgdx3/attackmelee/dranghoul_butcher.dbr,,records/skills/nonplayerskillsgdx3/attackmelee/dranghoul_butcher.dbr,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SKILL-UNRESOLVED-IN-ARZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roster,,records/creatures/enemies/devotion/dranghoul_h02.dbr,Fariim ~ Bramble,devotion,109,tree,,10,records/skills/nonplayerskillsgdx3/heroskills/archetypes/bramble_passivestatmodifier.dbr,Skill_Passive,records/skills/nonplayerskillsgdx3/heroskills/archetypes/bramble_passivestatmodifier.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/bramble_passivestatmodifier.dbr,gdx3,SlowBleeding,Offensive Slow Bleeding,dot,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,407.0,0.0,407.0,EXACT,SCALAR,3.0,0.0,407.0,135.6667,0.0,False,False,0.0,,,,,,,,,5|18|30|42|55|69|83|97|111|126|140|154|168|184|200|214|230|246|262|278|292|310|325|341|357|373|391|407|423|440|456|474|492|508|525|543|559|577|594|612|630|647|665|683|700|718|736|754|771|791|808|826|844|863|881|898|918|936|955|973,0,3,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roster,,records/creatures/enemies/devotion/dranghoul_h02.dbr,Fariim ~ Bramble,devotion,109,tree,,11,records/skills/nonplayerskills/heroskills/gastris_poisonfumes.dbr,Skill_AttackProjectileAreaEffect,records/skills/nonplayerskills/heroskills/gastris_poisonfumes.dbr,0,,,records/skills/nonplayerskills/heroskills/gastris_poisonfumes.dbr,base,SlowPoison,Offensive Slow Poison,dot,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,819.0,0.0,819.0,EXACT,SCALAR,2.0,0.0,819.0,409.5,0.0,False,False,0.0,,,,,,,,,21|44|68|93|119|145|172|200|228|257|286|315|344|374|404|435|466|497|528|560|591|623|655|688|720|753|786|819|852|886|920|953|987|1021|1056|1090|1124|1159|1194|1229|1264|1299|1334|1370|1405|1441|1476|1512|1548|1584|1621|1657|1693|1730|1766|1803|1840|1877|1914|1951,0,2,OK,records/fx/skillsother/projectile_aoe/fx_poisoncloud_large_projectile01.dbr,,20.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,Maximum
roster,,records/creatures/enemies/devotion/fleshhulk_h03.dbr,Kollus ~ Burning,devotion,107,slot,special1,,records/skills/nonplayerskills/path/fleshhulk_aethersmash.dbr,Skill_AttackWave,records/skills/nonplayerskills/path/fleshhulk_aethersmash.dbr,0,,,records/skills/nonplayerskills/path/fleshhulk_aethersmash.dbr,base,Aether,Offensive Aether,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,563.0,0.0,563.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,,,,,27|43|60|78|96|114|133|153|172|192|213|233|253|274|295|317|339|360|382|405|426|449|471|494|517|540|563|586|609|633|657|680|704|727|752|776|799|824|848|873|897|922|946|972|996|1021|1046|1071|1096|1121|1147|1172|1198|1224|1249|1275|1301|1326|1352|1378,0,,OK,,,,,,,,,,,,,,,,,,2.0,2.5,2.0,15.0,0.6499999761581421,,,,,0.30000001192092896,,,Moderate
roster,,records/creatures/enemies/devotion/fleshhulk_h03.dbr,Kollus ~ Burning,devotion,107,slot,special1,,records/skills/nonplayerskills/path/fleshhulk_aethersmash.dbr,Skill_AttackWave,records/skills/nonplayerskills/path/fleshhulk_aethersmash.dbr,0,,,records/skills/nonplayerskills/path/fleshhulk_aethersmash.dbr,base,Physical,Offensive Physical,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,756.0,0.0,756.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,,,,,47|70|94|118|142|168|193|219|246|272|299|326|353|381|409|437|465|493|522|550|579|608|638|667|696|726|756|785|815|845|876|906|936|967|997|1028|1059|1090|1121|1152|1183|1214|1246|1277|1309|1340|1372|1404|1436|1468|1500|1532|1564|1596|1628|1661|1693|1726|1758|1791,0,,OK,,,,,,,,,,,,,,,,,,2.0,2.5,2.0,15.0,0.6499999761581421,,,,,0.30000001192092896,,,Moderate
roster,,records/creatures/enemies/devotion/fleshhulk_h03.dbr,Kollus ~ Burning,devotion,107,slot,special1,,records/skills/nonplayerskills/path/fleshhulk_aethersmash.dbr,Skill_AttackWave,records/skills/nonplayerskills/path/fleshhulk_aethersmash.dbr,0,,,records/skills/nonplayerskills/path/fleshhulk_aethersmash.dbr,base,SlowTotalSpeed,Offensive Slow Total Speed,debuff,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,20.0,,20.0,SCALAR,ABSENT,3.0,,,,,,,,,,,,,,,,20,,3,OK,,,,,,,,,,,,,,,,,,2.0,2.5,2.0,15.0,0.6499999761581421,,,,,0.30000001192092896,,,Moderate
roster,,records/creatures/enemies/devotion/fleshhulk_h03.dbr,Kollus ~ Burning,devotion,107,slot,special1,,records/skills/nonplayerskills/path/fleshhulk_aethersmash.dbr,Skill_AttackWave,records/skills/nonplayerskills/path/fleshhulk_aethersmash.dbr,0,,,records/skills/nonplayerskills/path/fleshhulk_aethersmash.dbr,base,Stun,Stun,control,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,1.0,,1.0,SCALAR,ABSENT,,,,,0.0,False,False,0.0,,,,,,,,,1,,,OK,,,,,,,,,,,,,,,,,,2.0,2.5,2.0,15.0,0.6499999761581421,,,,,0.30000001192092896,,,Moderate
roster,,records/creatures/enemies/devotion/fleshhulk_h03.dbr,Kollus ~ Burning,devotion,107,slot,special2,,records/skills/nonplayerskills/attackradius/fleshhulk_aetherstomp.dbr,Skill_AttackRadius,records/skills/nonplayerskills/attackradius/fleshhulk_aetherstomp.dbr,0,,,records/skills/nonplayerskills/attackradius/fleshhulk_aetherstomp.dbr,base,Aether,Offensive Aether,direct,TREE-LEVEL-EQUATION,(charLevel/4)+2,28.75,28,60,MEASURED,charLevel*1+5,112.0,30,660.0,0.0,660.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,9.0,,,,,48|67|86|106|127|148|168|190|212|234|256|278|300|324|346|370|393|416|440|464|488|512|537|562|586|610|636|660|686|711|736|762|787|813|838|864|890|916|943|969|996|1022|1048|1075|1102|1128|1156|1182|1209|1236|1264|1291|1318|1346|1373|1400|1428|1456|1484|1512,0,,OK,,,,,,,,,,,,,,,,,,,,,,,0.05999999865889549,,,,0.5,,,Short
roster,,records/creatures/enemies/devotion/fleshhulk_h03.dbr,Kollus ~ Burning,devotion,107,slot,special2,,records/skills/nonplayerskills/attackradius/fleshhulk_aetherstomp.dbr,Skill_AttackRadius,records/skills/nonplayerskills/attackradius/fleshhulk_aetherstomp.dbr,0,,,records/skills/nonplayerskills/attackradius/fleshhulk_aetherstomp.dbr,base,PercentCurrentLife,Offensive Percent Current Life,percent_current_life,TREE-LEVEL-EQUATION,(charLevel/4)+2,28.75,28,60,MEASURED,charLevel*1+5,112.0,30,15.0,0.0,15.0,SCALAR,SCALAR,,,,,0.0,False,False,,,,,9.0,,,,,15,0,,OK,,,,,,,,,,,,,,,,,,,,,,,0.05999999865889549,,,,0.5,,,Short
roster,,records/creatures/enemies/devotion/fleshhulk_h03.dbr,Kollus ~ Burning,devotion,107,slot,special2,,records/skills/nonplayerskills/attackradius/fleshhulk_aetherstomp.dbr,Skill_AttackRadius,records/skills/nonplayerskills/attackradius/fleshhulk_aetherstomp.dbr,0,,,records/skills/nonplayerskills/attackradius/fleshhulk_aetherstomp.dbr,base,Physical,Offensive Physical,direct,TREE-LEVEL-EQUATION,(charLevel/4)+2,28.75,28,60,MEASURED,charLevel*1+5,112.0,30,1189.0,,1189.0,EXACT,ABSENT,,,,,0.0,False,False,0.0,,,,9.0,,,,,87|121|156|192|229|266|303|342|381|420|460|500|541|582|624|665|707|750|793|835|879|922|967|1011|1055|1099|1144|1189|1234|1280|1325|1371|1417|1463|1509|1556|1603|1650|1697|1744|1792|1840|1887|1935|1983|2031|2080|2128|2176|2226|2274|2324|2372|2422|2471|2521|2570|2621|2670|2721,,,OK,,,,,,,,,,,,,,,,,,,,,,,0.05999999865889549,,,,0.5,,,Short
roster,,records/creatures/enemies/devotion/fleshhulk_h03.dbr,Kollus ~ Burning,devotion,107,slot,special3,,records/skills/nonplayerskills/attackcharge/fleshhulk_charge.dbr,Skill_AttackWeaponCharge,records/skills/nonplayerskills/attackcharge/fleshhulk_charge.dbr,0,,,records/skills/nonplayerskills/attackcharge/fleshhulk_charge.dbr,base,Aether,Offensive Aether,direct,TREE-LEVEL-EQUATION,(charLevel/4)+2,28.75,28,60,MEASURED,charLevel*1+5,112.0,30,400.0,,400.0,EXACT,ABSENT,,,,,,,,,,,,,6,90.0,,,29|35|42|48|56|64|71|78|87|95|104|113|122|132|201|215|229|244|258|274|289|304|319|335|351|366|384|400|416|434|451|469|485|505|521|540|558|578|596|615|634|652|672|692|711|732|751|772|792|814|835|855|876|898|919|940|962|984|1006|1029,,,OK,,,,,,1,,,,,,,,,,,,,,,,,,True,records/fx/skillclass01/blitz1_warmuploop_fx01.dbr,,0.25,,,Melee
roster,,records/creatures/enemies/devotion/fleshhulk_h03.dbr,Kollus ~ Burning,devotion,107,slot,special3,,records/skills/nonplayerskills/attackcharge/fleshhulk_charge.dbr,Skill_AttackWeaponCharge,records/skills/nonplayerskills/attackcharge/fleshhulk_charge.dbr,0,,,records/skills/nonplayerskills/attackcharge/fleshhulk_charge.dbr,base,Physical,Offensive Physical,direct,TREE-LEVEL-EQUATION,(charLevel/4)+2,28.75,28,60,MEASURED,charLevel*1+5,112.0,30,881.0,0.0,881.0,EXACT,SCALAR,,,,,0.0,False,False,,,,,,6,90.0,,,83|106|130|155|181|207|234|262|290|319|348|377|406|436|466|497|528|559|590|622|653|685|717|750|782|815|848|881|914|948|982|1015|1049|1083|1118|1152|1186|1221|1256|1291|1326|1361|1396|1432|1467|1503|1538|1574|1610|1646|1683|1719|1755|1792|1828|1865|1902|1939|1976|2013,0,,OK,,,,,,1,,,,,,,,,,,,,,,,,,True,records/fx/skillclass01/blitz1_warmuploop_fx01.dbr,,0.25,,,Melee
roster,,records/creatures/enemies/devotion/fleshhulk_h03.dbr,Kollus ~ Burning,devotion,107,slot,special4,,records/skills/nonplayerskills/heroskills/archetypes/burning_ringofflame.dbr,Skill_BuffAttackRadiusDuration,records/skills/nonplayerskills/heroskills/archetypes/burning_ringofflame.dbr,0,,,records/skills/nonplayerskills/heroskills/archetypes/burning_ringofflame.dbr,base,Fire,Offensive Fire,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,921.0,0.0,921.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,12.0,,6.0,3.75,,,,,45|72|99|129|159|189|219|250|284|316|350|381|417|450|484|519|555|590|626|663|699|736|772|810|848|884|921|958|998|1035|1076|1114|1152|1192|1230|1270|1310|1350|1390|1431|1470|1510|1551|1592|1634|1674|1716|1758|1798|1839|1882|1924|1966|2008|2050|2092|2136|2176|2220|2264,0,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/devotion/fleshhulk_h03.dbr,Kollus ~ Burning,devotion,107,slot,special4,,records/skills/nonplayerskills/heroskills/archetypes/burning_ringofflame.dbr,Skill_BuffAttackRadiusDuration,records/skills/nonplayerskills/heroskills/archetypes/burning_ringofflame.dbr,0,,,records/skills/nonplayerskills/heroskills/archetypes/burning_ringofflame.dbr,base,SlowDefensiveAbility,Offensive Slow Defensive Ability,debuff,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,312.0,0.0,312.0,EXACT,SCALAR,2.0,0.0,,,0.0,False,False,0.0,12.0,,6.0,3.75,,,,,20|29|39|49|59|69|80|91|102|113|124|135|146|157|169|181|192|204|216|228|240|251|264|276|288|300|312|325|337|349|362|374|387|400|412|425|438|450|463|476|489|502|515|528|541|554|567|580|593|606|620|633|646|659|673|686|699|713|726|740,0,2,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/devotion/fleshhulk_h03.dbr,Kollus ~ Burning,devotion,107,slot,special4,,records/skills/nonplayerskills/heroskills/archetypes/burning_ringofflame.dbr,Skill_BuffAttackRadiusDuration,records/skills/nonplayerskills/heroskills/archetypes/burning_ringofflame.dbr,0,,,records/skills/nonplayerskills/heroskills/archetypes/burning_ringofflame.dbr,base,SlowFire,Offensive Slow Fire,dot,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,297.0,0.0,297.0,EXACT,SCALAR,2.0,0.0,297.0,148.5,0.0,False,False,0.0,12.0,,6.0,3.75,,,,,5|14|24|34|44|54|65|76|87|98|109|120|131|142|154|166|177|189|201|213|225|236|249|261|273|285|297|310|322|334|347|359|372|385|397|410|423|435|448|461|474|487|500|513|526|539|552|565|578|591|605|618|631|644|658|671|684|698|711|725,0,2,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/devotion/fleshhulk_h03.dbr,Kollus ~ Burning,devotion,107,slot,dying,,records/skills/nonplayerskills/aoe/aetherexplosion1.dbr,Skill_AttackProjectileAreaEffect,records/skills/nonplayerskills/aoe/aetherexplosion1.dbr,0,,,records/skills/nonplayerskills/aoe/aetherexplosion1.dbr,base,Aether,Offensive Aether,direct,TREE-LEVEL-EQUATION,(charLevel/4)+2,28.75,28,60,MEASURED,charLevel*1+5,112.0,30,809.0,,809.0,EXACT,ABSENT,,,,,,,,,,,6.0,,,,,,26|44|65|80|101|122|143|167|191|218|245|269|302|329|359|389|422|449|488|518|554|587|623|656|692|728|767|809|845|884|926|965|1004|1046|1088|1130|1172|1214|1259|1304|1349|1394|1439|1484|1532|1580|1628|1676|1721|1769|1817|1871|1916|1970|2021|2072|2120|2171|2225|2276,,,OK,records/fx/skillsother/aoe/aetherexplosion_projectilefx01.dbr,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,Short
roster,,records/creatures/enemies/devotion/fleshhulk_h03.dbr,Kollus ~ Burning,devotion,107,slot,chain_initial,,records/skills/nonplayerskills/attackcharge/fleshhulk_charge.dbr,Skill_AttackWeaponCharge,records/skills/nonplayerskills/attackcharge/fleshhulk_charge.dbr,0,,,records/skills/nonplayerskills/attackcharge/fleshhulk_charge.dbr,base,Aether,Offensive Aether,direct,TREE-LEVEL-EQUATION,(charLevel/4)+2,28.75,28,60,MEASURED,charLevel*1+5,112.0,30,400.0,,400.0,EXACT,ABSENT,,,,,,,,,,,,,6,90.0,,,29|35|42|48|56|64|71|78|87|95|104|113|122|132|201|215|229|244|258|274|289|304|319|335|351|366|384|400|416|434|451|469|485|505|521|540|558|578|596|615|634|652|672|692|711|732|751|772|792|814|835|855|876|898|919|940|962|984|1006|1029,,,OK,,,,,,1,,,,,,,,,,,,,,,,,,True,records/fx/skillclass01/blitz1_warmuploop_fx01.dbr,,0.25,,,Melee
roster,,records/creatures/enemies/devotion/fleshhulk_h03.dbr,Kollus ~ Burning,devotion,107,slot,chain_initial,,records/skills/nonplayerskills/attackcharge/fleshhulk_charge.dbr,Skill_AttackWeaponCharge,records/skills/nonplayerskills/attackcharge/fleshhulk_charge.dbr,0,,,records/skills/nonplayerskills/attackcharge/fleshhulk_charge.dbr,base,Physical,Offensive Physical,direct,TREE-LEVEL-EQUATION,(charLevel/4)+2,28.75,28,60,MEASURED,charLevel*1+5,112.0,30,881.0,0.0,881.0,EXACT,SCALAR,,,,,0.0,False,False,,,,,,6,90.0,,,83|106|130|155|181|207|234|262|290|319|348|377|406|436|466|497|528|559|590|622|653|685|717|750|782|815|848|881|914|948|982|1015|1049|1083|1118|1152|1186|1221|1256|1291|1326|1361|1396|1432|1467|1503|1538|1574|1610|1646|1683|1719|1755|1792|1828|1865|1902|1939|1976|2013,0,,OK,,,,,,1,,,,,,,,,,,,,,,,,,True,records/fx/skillclass01/blitz1_warmuploop_fx01.dbr,,0.25,,,Melee
roster,,records/creatures/enemies/devotion/fleshhulk_h03.dbr,Kollus ~ Burning,devotion,107,slot,chain_next,,records/skills/nonplayerskills/attackradius/fleshhulk_aetherstomp.dbr,Skill_AttackRadius,records/skills/nonplayerskills/attackradius/fleshhulk_aetherstomp.dbr,0,,,records/skills/nonplayerskills/attackradius/fleshhulk_aetherstomp.dbr,base,Aether,Offensive Aether,direct,TREE-LEVEL-EQUATION,(charLevel/4)+2,28.75,28,60,MEASURED,charLevel*1+5,112.0,30,660.0,0.0,660.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,9.0,,,,,48|67|86|106|127|148|168|190|212|234|256|278|300|324|346|370|393|416|440|464|488|512|537|562|586|610|636|660|686|711|736|762|787|813|838|864|890|916|943|969|996|1022|1048|1075|1102|1128|1156|1182|1209|1236|1264|1291|1318|1346|1373|1400|1428|1456|1484|1512,0,,OK,,,,,,,,,,,,,,,,,,,,,,,0.05999999865889549,,,,0.5,,,Short
