global_wave,tier,tier_wave,spawn_point,proxy_class,proxy_record,proxy_archive,legendary_override,pool_record,pool_archive,pool_weight,pool_kind,spawn_min,spawn_max,champion_chance,champion_min,champion_max,roster_n,champ_roster_n,roster_names,roster_records,champ_names,champ_records,ignore_game_balance,igb_field_state,igb_provenance
123,13,3,4,Proxy,records/proxies/tier13waves/proxy_w03_p04a.dbr,sm1,False,records/proxies/poolsbasicgdx1/humanwendigo_t2.dbr,sm1,100.0,trash,5.0,6.0,0.0,0.0,0.0,4,0,Ugdenbog Cannibal ~ Fleshcrazed | Ugdenbog Cannibal ~ Fleshcrazed | Ugdenbog Cannibal ~ Bloodsinger | Ugdenbog Cannibal ~ Wraithspeaker,records/creatures/enemies/human_wendigo_a01.dbr | records/creatures/enemies/human_wendigo_a02.dbr | records/creatures/enemies/human_wendigo_b01.dbr | records/creatures/enemies/human_wendigo_c01.dbr,,,False,PRESENT,DB-CITED
124,13,4,3,Proxy,records/proxies/tier13waves/proxy_w04_p03a.dbr,sm_mod,False,records/proxies/poolsbasic/zombiesmutants_t3.dbr,sm_mod,100.0,trash,7.0,7.0,0.0,0.0,0.0,2,0,Fleshwarped Butcher | Fleshwarped Thrasher,records/creatures/enemies/zombiemutated_a01.dbr | records/creatures/enemies/zombiemutated_b01.dbr,,,False,PRESENT,DB-CITED
124,13,4,2,Proxy,records/proxies/tier13waves/proxy_w04_p02a.dbr,sm2,False,records/proxies/poolsbasic/zombiessoldiers_t2.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,3,0,Rotting Soldier | Rotting Emberguard | Fury Soldier,records/creatures/enemies/zombie_soldiera01.dbr | records/creatures/enemies/zombie_soldierfirea01.dbr | records/creatures/enemies/zombie_soldierfurya01_summon.dbr,,,False,PRESENT,DB-CITED
124,13,4,2,Proxy,records/proxies/tier13waves/proxy_w04_p02a.dbr,sm2,False,records/proxies/poolsbasic/trollhalfcorrupted_t2.dbr,sm_mod,100.0,trash,5.0,5.0,0.0,0.0,0.0,6,0,Fleshwarped Troll | Fleshwarped Vanguard | Fleshwarped Deadeye | Fleshwarped Commander | Hoarfrost Dreadguard | Fleshwarped Flameeye,records/creatures/enemies/trollhalfcorrupted_a01.dbr | records/creatures/enemies/trollhalfcorrupted_b01.dbr | records/creatures/enemies/trollhalfcorrupted_b02.dbr | records/creatures/enemies/trollhalfcorrupted_c01.dbr | records/creatures/enemies/trollhalfcorrupted_d01.dbr | records/creatures/enemies/trollhalfcorrupted_b03.dbr,,,False,PRESENT,DB-CITED
124,13,4,2,Proxy,records/proxies/tier13waves/proxy_w04_p02a.dbr,sm2,False,records/proxies/poolsbasicgdx1/aetherialcolossus_t2.dbr,sm1,100.0,trash,3.0,4.0,0.0,0.0,0.0,7,0,Aetherial Behemoth | Aetherial Colossus | Aetherial Titan | Aetherial Stormbearer | Fleshwarped Chilled One | Fleshwarped Stormwalker | Fleshwarped Scorcher,records/creatures/enemies/aetherialcolossus_a01.dbr | records/creatures/enemies/aetherialcolossus_b01.dbr | records/creatures/enemies/aetherialcolossus_c01.dbr | records/creatures/enemies/aetherialcolossus_c02.dbr | records/creatures/enemies/aetherialcorruption_b01.dbr | records/creatures/enemies/aetherialcorruption_b02.dbr | records/creatures/enemies/aetherialcorruption_b03.dbr,,,False,PRESENT,DB-CITED
124,13,4,2,Proxy,records/proxies/tier13waves/proxy_w04_p02a.dbr,sm2,False,records/proxies/poolsbasicgdx2/statue_t2.dbr,sm2,100.0,trash,3.0,4.0,0.0,0.0,0.0,8,0,Animated Keeper | Animated Keeper | Animated Watcher | Animated Watcher | Animated Preserver | Animated Preserver | Eldritch Spirit | Eldritch Spirit ~ Haunt,records/creatures/enemies/statue_a01.dbr | records/creatures/enemies/statue_a02.dbr | records/creatures/enemies/statue_b01.dbr | records/creatures/enemies/statue_b02.dbr | records/creatures/enemies/statue_c01.dbr | records/creatures/enemies/statue_c02.dbr | records/creatures/enemies/eldritchwraith_a01.dbr | records/creatures/enemies/eldritchwraith_b01.dbr,,,False,PRESENT,DB-CITED
124,13,4,1,Proxy,records/proxies/tier13waves/proxy_w04_p01a.dbr,sm_mod,False,records/proxies/poolsbasic/zombiesaether_t2.dbr,sm_mod,100.0,trash,7.0,7.0,0.0,0.0,0.0,1,0,Plague Walker,records/creatures/enemies/zombie_aetherfire01.dbr,,,False,PRESENT,DB-CITED
124,13,4,1,Proxy,records/proxies/tier13waves/proxy_w04_p01a.dbr,sm_mod,False,records/proxies/poolsbasic/zombiesfire_t2.dbr,sm_mod,100.0,trash,7.0,7.0,0.0,0.0,0.0,2,0,Burning Dead | Rotting Emberguard,records/creatures/enemies/zombie_f01.dbr | records/creatures/enemies/zombie_soldierfirea01.dbr,,,False,PRESENT,DB-CITED
124,13,4,4,Proxy,records/proxies/tier13waves/proxy_w04_p04a.dbr,sm2,False,records/proxies/poolsbasic/zombiessoldiers_t3.dbr,sm_mod,100.0,trash,7.0,7.0,0.0,0.0,0.0,3,0,Rotting Soldier | Rotting Emberguard | Fury Soldier,records/creatures/enemies/zombie_soldiera01.dbr | records/creatures/enemies/zombie_soldierfirea01.dbr | records/creatures/enemies/zombie_soldierfurya01_summon.dbr,,,False,PRESENT,DB-CITED
124,13,4,4,Proxy,records/proxies/tier13waves/proxy_w04_p04a.dbr,sm2,False,records/proxies/poolsbasic/trollhalfcorrupted_t3.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,6,0,Fleshwarped Troll | Fleshwarped Vanguard | Fleshwarped Deadeye | Fleshwarped Commander | Hoarfrost Dreadguard | Fleshwarped Flameeye,records/creatures/enemies/trollhalfcorrupted_a01.dbr | records/creatures/enemies/trollhalfcorrupted_b01.dbr | records/creatures/enemies/trollhalfcorrupted_b02.dbr | records/creatures/enemies/trollhalfcorrupted_c01.dbr | records/creatures/enemies/trollhalfcorrupted_d01.dbr | records/creatures/enemies/trollhalfcorrupted_b03.dbr,,,False,PRESENT,DB-CITED
124,13,4,4,Proxy,records/proxies/tier13waves/proxy_w04_p04a.dbr,sm2,False,records/proxies/poolsbasicgdx1/aetherialcolossus_t3.dbr,sm1,100.0,trash,3.0,4.0,0.0,0.0,0.0,7,0,Aetherial Behemoth | Aetherial Colossus | Aetherial Titan | Aetherial Stormbearer | Fleshwarped Chilled One | Fleshwarped Stormwalker | Fleshwarped Scorcher,records/creatures/enemies/aetherialcolossus_a01.dbr | records/creatures/enemies/aetherialcolossus_b01.dbr | records/creatures/enemies/aetherialcolossus_c01.dbr | records/creatures/enemies/aetherialcolossus_c02.dbr | records/creatures/enemies/aetherialcorruption_b01.dbr | records/creatures/enemies/aetherialcorruption_b02.dbr | records/creatures/enemies/aetherialcorruption_b03.dbr,,,False,PRESENT,DB-CITED
124,13,4,4,Proxy,records/proxies/tier13waves/proxy_w04_p04a.dbr,sm2,False,records/proxies/poolsbasicgdx2/statue_t3.dbr,sm2,100.0,trash,3.0,4.0,0.0,0.0,0.0,8,0,Animated Keeper | Animated Keeper | Animated Watcher | Animated Watcher | Animated Preserver | Animated Preserver | Eldritch Spirit | Eldritch Spirit ~ Haunt,records/creatures/enemies/statue_a01.dbr | records/creatures/enemies/statue_a02.dbr | records/creatures/enemies/statue_b01.dbr | records/creatures/enemies/statue_b02.dbr | records/creatures/enemies/statue_c01.dbr | records/creatures/enemies/statue_c02.dbr | records/creatures/enemies/eldritchwraith_a01.dbr | records/creatures/enemies/eldritchwraith_b01.dbr,,,False,PRESENT,DB-CITED
124,13,4,5,ProxyAmbush,records/proxies/tier13waves/proxy_w04_p05a.dbr,sm_mod,False,records/proxies/poolsbasic/zombiesaether_t2.dbr,sm_mod,100.0,trash,7.0,7.0,0.0,0.0,0.0,1,0,Plague Walker,records/creatures/enemies/zombie_aetherfire01.dbr,,,False,PRESENT,DB-CITED
124,13,4,5,ProxyAmbush,records/proxies/tier13waves/proxy_w04_p05a.dbr,sm_mod,False,records/proxies/poolsbasic/zombiesfire_t2.dbr,sm_mod,100.0,trash,7.0,7.0,0.0,0.0,0.0,2,0,Burning Dead | Rotting Emberguard,records/creatures/enemies/zombie_f01.dbr | records/creatures/enemies/zombie_soldierfirea01.dbr,,,False,PRESENT,DB-CITED
124,13,4,5,ProxyAmbush,records/proxies/tier13waves/proxy_w04_p05a.dbr,sm_mod,False,records/proxies/poolsbasic/zombiesice_t2.dbr,sm_mod,100.0,trash,7.0,7.0,0.0,0.0,0.0,1,0,Cold One,records/creatures/enemies/zombie_d01.dbr,,,False,PRESENT,DB-CITED
124,13,4,6,Proxy,records/proxies/tier13waves/proxy_w04_p06a.dbr,sm1,False,records/proxies/poolsboss/aetherial_commander.dbr,sm_mod,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,Commander Lucius,records/creatures/enemies/boss&quest/aetherialcommander_01.dbr,,,False,ABSENT,TPL-DEFAULT
124,13,4,6,Proxy,records/proxies/tier13waves/proxy_w04_p06a.dbr,sm1,False,records/proxies/poolsbossgdx1/aetherialcolossus_gatekeeper.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,"Bollag, Keeper of the Gates",records/creatures/enemies/boss&quest/aetherialcolossus_gatekeeper.dbr,,,False,ABSENT,TPL-DEFAULT
125,13,5,3,Proxy,records/proxies/tier13waves/proxy_w05_p03a.dbr,sm2,False,records/proxies/poolsbasic/bonerat_t3.dbr,sm_mod,100.0,trash,8.0,9.0,0.0,0.0,0.0,7,0,Boneback Gnasher | Rabid Boneback | Boneback Plaguebearer | Boneback | Scavenger | Frenzied Scavenger | Scavenger Alpha,records/creatures/enemies/bonerat_meleea01.dbr | records/creatures/enemies/bonerat_meleeb01.dbr | records/creatures/enemies/bonerat_meleeb02.dbr | records/creatures/enemies/bonerat_rangeda01.dbr | records/creatures/enemies/scavenger_a01.dbr | records/creatures/enemies/scavenger_b01.dbr | records/creatures/enemies/scavenger_c01.dbr,,,False,PRESENT,DB-CITED
125,13,5,3,Proxy,records/proxies/tier13waves/proxy_w05_p03a.dbr,sm2,False,records/proxies/poolsbasic/waspgiant_t3.dbr,sm_mod,100.0,trash,8.0,8.0,0.0,0.0,0.0,3,0,Venomwing Drone | Venomwing Stinger | Venomwing Queen,records/creatures/enemies/waspgiant_a01.dbr | records/creatures/enemies/waspgiant_b01.dbr | records/creatures/enemies/waspgiant_c01.dbr,,,False,PRESENT,DB-CITED
125,13,5,3,Proxy,records/proxies/tier13waves/proxy_w05_p03a.dbr,sm2,False,records/proxies/poolsbasicgdx2/viper_t3.dbr,sm2,100.0,trash,5.0,6.0,0.0,0.0,0.0,3,0,Korvan Viper | Korvan Viper ~ Sandstalker | Korvan Viper ~ Deathvenom,records/creatures/enemies/viper_a01.dbr | records/creatures/enemies/viper_b01.dbr | records/creatures/enemies/viper_c01.dbr,,,False,PRESENT,DB-CITED
125,13,5,4,Proxy,records/proxies/tier13waves/proxy_w05_p04a.dbr,sm_mod,False,records/proxies/poolsbasic/mosquito_t3.dbr,sm_mod,100.0,trash,9.0,9.0,0.0,0.0,0.0,6,0,Festerborn Bloodgorger | Festerborn Bloodfiend | Festerborn Matriarch | Mireborn Bloodgorger | Mireborn Bloodfiend | Mireborn Bloodgorger,records/creatures/enemies/mosquitogiantb_a01.dbr | records/creatures/enemies/mosquitogiantb_b01.dbr | records/creatures/enemies/mosquitogiantb_c01.dbr | records/creatures/enemies/mosquitogiant_a01.dbr | records/creatures/enemies/mosquitogiant_b01.dbr | records/creatures/enemies/mosquitogiant_c01.dbr,,,False,PRESENT,DB-CITED
125,13,5,4,Proxy,records/proxies/tier13waves/proxy_w05_p04a.dbr,sm_mod,False,records/proxies/poolsbasic/zombiessoldiers_t3.dbr,sm_mod,100.0,trash,7.0,7.0,0.0,0.0,0.0,3,0,Rotting Soldier | Rotting Emberguard | Fury Soldier,records/creatures/enemies/zombie_soldiera01.dbr | records/creatures/enemies/zombie_soldierfirea01.dbr | records/creatures/enemies/zombie_soldierfurya01_summon.dbr,,,False,PRESENT,DB-CITED
125,13,5,1,Proxy,records/proxies/tier13waves/proxy_w05_p01a.dbr,sm_mod,False,records/proxies/poolsboss/nemesis_all.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,10,0,"Valdaran, the Storm Scourge | Benn'Jahr, the Colossal | Zantarin, the Immortal | Fabius ""the Unseen"" Gonzar | Moosilauke, the Chillwind | The Iron Maiden | Raddoth, Lord Hierophant | Curate Ignus | Shriek | Vinn ""the Giant"" Ozmald",records/creatures/enemies/nemesis/nemesis_aetherial_01.dbr | records/creatures/enemies/nemesis/nemesis_chthonian_02.dbr | records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01.dbr | records/creatures/enemies/nemesis/nemesis_outlaw_01.dbr | records/creatures/enemies/nemesis/nemesis_undead_02b.dbr | records/creatures/enemies/nemesis/nemesis_kymon_02.dbr | records/creatures/enemies/nemesis/nemesis_undead_01.dbr | records/creatures/enemies/nemesis/nemesis_kymon_01.dbr | records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_02.dbr | records/creatures/enemies/nemesis/nemesis_outlaw_02.dbr,,,True,PRESENT,DB-CITED
125,13,5,2,Proxy,records/proxies/tier13waves/proxy_w05_p02a.dbr,sm_mod,False,records/proxies/poolsboss/chthonian_karroz.dbr,sm_mod,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,"Karroz, Sigil of Ch'thon",records/creatures/enemies/boss&quest/cultist_summoner_01.dbr,,,False,ABSENT,TPL-DEFAULT
126,13,6,1,Proxy,records/proxies/tier13waves/proxy_w06_p01a.dbr,sm_mod,False,records/proxies/poolsbasic/witchgod_rifthound_t3.dbr,sm_mod,100.0,trash,7.0,7.0,0.0,0.0,0.0,2,0,Eldritch Hound | Eldritch Alpha,records/creatures/enemies/rifthound_witchgod_a01.dbr | records/creatures/enemies/rifthound_witchgod_b01.dbr,,,False,PRESENT,DB-CITED
126,13,6,2,Proxy,records/proxies/tier13waves/proxy_w06_p02a.dbr,sm_mod,False,records/proxies/poolsbasic/witchgod_hellhound_t3.dbr,sm_mod,100.0,trash,7.0,7.0,0.0,0.0,0.0,2,0,Eldritch Mongrel | Eldritch Stormchaser,records/creatures/enemies/hellhound_witchgod_a01.dbr | records/creatures/enemies/hellhound_witchgod_b01.dbr,,,False,PRESENT,DB-CITED
126,13,6,3,Proxy,records/proxies/tier13waves/proxy_w06_p03a.dbr,sm_mod,False,records/proxies/poolsbasic/witchgod_bonerat_t3.dbr,sm_mod,100.0,trash,7.0,7.0,0.0,0.0,0.0,2,0,Frenzied Plaguebeast | Rotting Plaguebeast,records/creatures/enemies/bonerat_witchgod_a01.dbr | records/creatures/enemies/bonerat_witchgod_b01.dbr,,,False,PRESENT,DB-CITED
126,13,6,4,Proxy,records/proxies/tier13waves/proxy_w06_p04a.dbr,sm_mod,False,records/proxies/poolsbasic/witchgod_raptor_t3.dbr,sm_mod,100.0,trash,7.0,7.0,0.0,0.0,0.0,2,0,Winged Horror | Eldritch Lifedrinker,records/creatures/enemies/raptor_witchgod_a01.dbr | records/creatures/enemies/raptor_witchgod_b01.dbr,,,False,PRESENT,DB-CITED
126,13,6,5,ProxyAmbush,records/proxies/tier13waves/proxy_w06_p05a.dbr,sm_mod,False,records/proxies/poolsbasic/witchgod_prawn_t3.dbr,sm_mod,100.0,trash,7.0,7.0,0.0,0.0,0.0,2,0,Eldritch Swarmer | Nightmare Crawler,records/creatures/enemies/prawn_witchgod_a01.dbr | records/creatures/enemies/prawn_witchgod_b01.dbr,,,False,PRESENT,DB-CITED
126,13,6,5,ProxyAmbush,records/proxies/tier13waves/proxy_w06_p05a.dbr,sm_mod,False,records/proxies/poolsbasic/witchgod_spider_t3.dbr,sm_mod,100.0,trash,7.0,7.0,0.0,0.0,0.0,3,0,Eldritch Arachnid | Eldritch Weaver | Eldritch Matriarch,records/creatures/enemies/spidergiant_witchgod_a01.dbr | records/creatures/enemies/spidergiant_witchgod_b01.dbr | records/creatures/enemies/spidergiant_witchgod_c01.dbr,,,False,PRESENT,DB-CITED
126,13,6,6,Proxy,records/proxies/tier13waves/proxy_w06_p06a.dbr,sm1,False,records/proxies/poolsbounty/bounty_heroes01.dbr,sm_mod,100.0,BOUNTY,0.0,0.0,100.0,1.0,1.0,0,15,,,"Gluttrius'Maw | Sicrix, the Skittering ~ Voidtouched | Emberjaw | Harrath, the Returned | Padmanestia | Corprus | Luthus'Balok | ""The Bruiser"" Romanov ~ Charger | Bolla ""The Raven"" | Slathra, the Plagued | Ballior ~ Burning | Igor ""The Brawler"" ~ Corrupted | Caspis, the Blooddrinker | Rostov, the Aetherflame ~ Charger | Nalloth, the Frostbound",records/creatures/enemies/bounties/bl_bounty08.dbr | records/creatures/enemies/bounties/bl_bounty09.dbr | records/creatures/enemies/bounties/bl_bounty10.dbr | records/creatures/enemies/bounties/bl_bounty17.dbr | records/creatures/enemies/bounties/bl_bounty18.dbr | records/creatures/enemies/bounties/bl_bounty19.dbr | records/creatures/enemies/bounties/bl_bounty20.dbr | records/creatures/enemies/bounties/dc_bounty06.dbr | records/creatures/enemies/bounties/dc_bounty07.dbr | records/creatures/enemies/bounties/dc_bounty08.dbr | records/creatures/enemies/bounties/dc_bounty09.dbr | records/creatures/enemies/bounties/dc_bounty10.dbr | records/creatures/enemies/bounties/dc_bounty11.dbr | records/creatures/enemies/bounties/dc_bounty15.dbr | records/creatures/enemies/bounties/dc_bounty17.dbr,False,PRESENT,DB-CITED
126,13,6,6,Proxy,records/proxies/tier13waves/proxy_w06_p06a.dbr,sm1,False,records/proxies/poolsbounty/bounty_heroes02.dbr,sm_mod,100.0,BOUNTY,0.0,0.0,100.0,1.0,1.0,0,15,,,"Nucus'Dal | Innu'Garbal | Conastaria ~ Corrupted | Ludia Starfire | Bogloth the Marrowdrinker | The Locust | Vizier Haxin | Glukrog Lifedrinker | Phabius | Holvuur Bonespeaker ~ Swift | Igniaa Venomtongue | Vom'Zul | Thullon, Chosen of Ch'thon | Abathis, the Withered ~ Frozen | Chthonian Unraveler",records/creatures/enemies/bounties/exile_bounty12.dbr | records/creatures/enemies/bounties/exile_bounty13.dbr | records/creatures/enemies/bounties/exile_bounty14.dbr | records/creatures/enemies/bounties/exile_bounty15.dbr | records/creatures/enemies/bounties/hs_bounty09.dbr | records/creatures/enemies/bounties/hs_bounty10.dbr | records/creatures/enemies/bounties/hs_bounty11.dbr | records/creatures/enemies/bounties/hs_bounty12.dbr | records/creatures/enemies/bounties/hs_bounty13.dbr | records/creatures/enemies/bounties/kc_bounty07.dbr | records/creatures/enemies/bounties/kc_bounty08.dbr | records/creatures/enemies/bounties/kc_bounty09.dbr | records/creatures/enemies/bounties/kc_bounty10.dbr | records/creatures/enemies/bounties/kc_bounty11.dbr | records/creatures/enemies/bounties/kc_bounty13.dbr,False,PRESENT,DB-CITED
126,13,6,6,Proxy,records/proxies/tier13waves/proxy_w06_p06a.dbr,sm1,False,records/proxies/poolsbounty/bounty_heroes03.dbr,sm_mod,100.0,BOUNTY,0.0,0.0,100.0,1.0,1.0,0,13,,,"Ludia Bloodwhisper | Halvastra Wrathfire | Horvald Shieldbreaker | Olga Flamebearer | Narroth, the Behemoth ~ Electrified | Barrostrandt, the Ascended ~ Swift | Gravvis, the Decayed | Narl'Sarroth | Death Revenant | Oligeane Dar ~ Corrupted | Rixna Plaguefeather | Mortallis ~ Charger | Grum ~ Diseased",records/creatures/enemies/bounties/kc_bounty19.dbr | records/creatures/enemies/bounties/odv_bounty06.dbr | records/creatures/enemies/bounties/odv_bounty07.dbr | records/creatures/enemies/bounties/odv_bounty08.dbr | records/creatures/enemies/bounties/odv_bounty09.dbr | records/creatures/enemies/bounties/odv_bounty10.dbr | records/creatures/enemies/bounties/odv_bounty11.dbr | records/creatures/enemies/bounties/odv_bounty12.dbr | records/creatures/enemies/bounties/odv_bounty13.dbr | records/creatures/enemies/bounties/ro_bounty10.dbr | records/creatures/enemies/bounties/ro_bounty11.dbr | records/creatures/enemies/bounties/ro_bounty12.dbr | records/creatures/enemies/bounties/ro_bounty19.dbr,False,PRESENT,DB-CITED
126,13,6,6,Proxy,records/proxies/tier13waves/proxy_w06_p06a.dbr,sm1,False,records/proxies/poolsbountygdx1/bounty_heroes01.dbr,sm1,100.0,BOUNTY,0.0,0.0,100.0,1.0,1.0,0,8,,,"Vanoxxis Bile | Crognoth, the Blazing Vanguard | Habnor the Void-Chosen | Sllancar the Tainted | Chillpincer | Vagarroth the Insatiable | Bluggraag Blazebarf | Blazragarus",records/creatures/enemies/bounties/cu_bounty04.dbr | records/creatures/enemies/bounties/cu_bounty05.dbr | records/creatures/enemies/bounties/cu_bounty06.dbr | records/creatures/enemies/bounties/cu_bounty07.dbr | records/creatures/enemies/bounties/cu_bounty08.dbr | records/creatures/enemies/bounties/cu_bounty09.dbr | records/creatures/enemies/bounties/pm_bounty05.dbr | records/creatures/enemies/bounties/pm_bounty07.dbr,False,PRESENT,DB-CITED
126,13,6,6,Proxy,records/proxies/tier13waves/proxy_w06_p06a.dbr,sm1,False,records/proxies/poolsbountygdx1/bounty_heroes02.dbr,sm1,100.0,BOUNTY,0.0,0.0,100.0,1.0,1.0,0,8,,,Dar'Vagol the Mageclaw ~ Arcane | Rhidal'Gulvor the Stormblood ~ Electrified | Swillius | Polterrios | Vladris ~ Vampiric | Yoknar ~ Vampiric | Stormtitan ~ Electrified | Torraxsteria ~ Frozen,records/creatures/enemies/bounties/cw_bounty04.dbr | records/creatures/enemies/bounties/cw_bounty05.dbr | records/creatures/enemies/bounties/cw_bounty06.dbr | records/creatures/enemies/bounties/cw_bounty07.dbr | records/creatures/enemies/bounties/cw_bounty08.dbr | records/creatures/enemies/bounties/cw_bounty09.dbr | records/creatures/enemies/bounties/pm_bounty06.dbr | records/creatures/enemies/bounties/pm_bounty08.dbr,False,PRESENT,DB-CITED
127,13,7,4,Proxy,records/proxies/tier13waves/proxy_w07_p04a.dbr,sm1,False,records/proxies/poolsbounty/bounty_heroes01.dbr,sm_mod,100.0,BOUNTY,0.0,0.0,100.0,1.0,1.0,0,15,,,"Gluttrius'Maw | Sicrix, the Skittering ~ Voidtouched | Emberjaw | Harrath, the Returned | Padmanestia | Corprus | Luthus'Balok | ""The Bruiser"" Romanov ~ Charger | Bolla ""The Raven"" | Slathra, the Plagued | Ballior ~ Burning | Igor ""The Brawler"" ~ Corrupted | Caspis, the Blooddrinker | Rostov, the Aetherflame ~ Charger | Nalloth, the Frostbound",records/creatures/enemies/bounties/bl_bounty08.dbr | records/creatures/enemies/bounties/bl_bounty09.dbr | records/creatures/enemies/bounties/bl_bounty10.dbr | records/creatures/enemies/bounties/bl_bounty17.dbr | records/creatures/enemies/bounties/bl_bounty18.dbr | records/creatures/enemies/bounties/bl_bounty19.dbr | records/creatures/enemies/bounties/bl_bounty20.dbr | records/creatures/enemies/bounties/dc_bounty06.dbr | records/creatures/enemies/bounties/dc_bounty07.dbr | records/creatures/enemies/bounties/dc_bounty08.dbr | records/creatures/enemies/bounties/dc_bounty09.dbr | records/creatures/enemies/bounties/dc_bounty10.dbr | records/creatures/enemies/bounties/dc_bounty11.dbr | records/creatures/enemies/bounties/dc_bounty15.dbr | records/creatures/enemies/bounties/dc_bounty17.dbr,False,PRESENT,DB-CITED
127,13,7,4,Proxy,records/proxies/tier13waves/proxy_w07_p04a.dbr,sm1,False,records/proxies/poolsbounty/bounty_heroes02.dbr,sm_mod,100.0,BOUNTY,0.0,0.0,100.0,1.0,1.0,0,15,,,"Nucus'Dal | Innu'Garbal | Conastaria ~ Corrupted | Ludia Starfire | Bogloth the Marrowdrinker | The Locust | Vizier Haxin | Glukrog Lifedrinker | Phabius | Holvuur Bonespeaker ~ Swift | Igniaa Venomtongue | Vom'Zul | Thullon, Chosen of Ch'thon | Abathis, the Withered ~ Frozen | Chthonian Unraveler",records/creatures/enemies/bounties/exile_bounty12.dbr | records/creatures/enemies/bounties/exile_bounty13.dbr | records/creatures/enemies/bounties/exile_bounty14.dbr | records/creatures/enemies/bounties/exile_bounty15.dbr | records/creatures/enemies/bounties/hs_bounty09.dbr | records/creatures/enemies/bounties/hs_bounty10.dbr | records/creatures/enemies/bounties/hs_bounty11.dbr | records/creatures/enemies/bounties/hs_bounty12.dbr | records/creatures/enemies/bounties/hs_bounty13.dbr | records/creatures/enemies/bounties/kc_bounty07.dbr | records/creatures/enemies/bounties/kc_bounty08.dbr | records/creatures/enemies/bounties/kc_bounty09.dbr | records/creatures/enemies/bounties/kc_bounty10.dbr | records/creatures/enemies/bounties/kc_bounty11.dbr | records/creatures/enemies/bounties/kc_bounty13.dbr,False,PRESENT,DB-CITED
